,word,pos,lemma,year,president
0,the,DT,The,1901,Theodore Roosevelt
1,growth,NN,growth,1901,Theodore Roosevelt
2,of,IN,of,1901,Theodore Roosevelt
3,cities,NNS,city,1901,Theodore Roosevelt
4,has,VBZ,have,1901,Theodore Roosevelt
5,gone,VBN,go,1901,Theodore Roosevelt
6,on,IN,on,1901,Theodore Roosevelt
7,beyond,IN,beyond,1901,Theodore Roosevelt
8,comparison,NN,comparison,1901,Theodore Roosevelt
9,faster,RBR,faster,1901,Theodore Roosevelt
10,than,IN,than,1901,Theodore Roosevelt
11,the,DT,the,1901,Theodore Roosevelt
12,growth,NN,growth,1901,Theodore Roosevelt
13,of,IN,of,1901,Theodore Roosevelt
14,the,DT,the,1901,Theodore Roosevelt
15,country,NN,country,1901,Theodore Roosevelt
16,and,CC,and,1901,Theodore Roosevelt
17,the,DT,the,1901,Theodore Roosevelt
18,upbuilding,NN,upbuilding,1901,Theodore Roosevelt
19,of,IN,of,1901,Theodore Roosevelt
20,the,DT,the,1901,Theodore Roosevelt
21,great,JJ,great,1901,Theodore Roosevelt
22,industrial,JJ,industrial,1901,Theodore Roosevelt
23,centers,NNS,center,1901,Theodore Roosevelt
24,has,VBZ,have,1901,Theodore Roosevelt
25,meant,VBN,mean,1901,Theodore Roosevelt
26,a,DT,a,1901,Theodore Roosevelt
27,startling,JJ,startling,1901,Theodore Roosevelt
28,increase,NN,increase,1901,Theodore Roosevelt
29,not,RB,not,1901,Theodore Roosevelt
30,merely,RB,merely,1901,Theodore Roosevelt
31,in,IN,in,1901,Theodore Roosevelt
32,the,DT,the,1901,Theodore Roosevelt
33,aggregate,NN,aggregate,1901,Theodore Roosevelt
34,of,IN,of,1901,Theodore Roosevelt
35,wealth,NN,wealth,1901,Theodore Roosevelt
36,but,CC,but,1901,Theodore Roosevelt
37,in,IN,in,1901,Theodore Roosevelt
38,the,DT,the,1901,Theodore Roosevelt
39,number,NN,number,1901,Theodore Roosevelt
40,of,IN,of,1901,Theodore Roosevelt
41,very,RB,very,1901,Theodore Roosevelt
42,large,JJ,large,1901,Theodore Roosevelt
43,individual,NN,individual,1901,Theodore Roosevelt
44,and,CC,and,1901,Theodore Roosevelt
45,especially,RB,especially,1901,Theodore Roosevelt
46,of,IN,of,1901,Theodore Roosevelt
47,very,RB,very,1901,Theodore Roosevelt
48,large,JJ,large,1901,Theodore Roosevelt
49,corporate,JJ,corporate,1901,Theodore Roosevelt
50,fortunes,NNS,fortune,1901,Theodore Roosevelt
51,the,DT,The,1901,Theodore Roosevelt
52,creation,NN,creation,1901,Theodore Roosevelt
53,of,IN,of,1901,Theodore Roosevelt
54,these,DT,these,1901,Theodore Roosevelt
55,great,JJ,great,1901,Theodore Roosevelt
56,corporate,JJ,corporate,1901,Theodore Roosevelt
57,fortunes,NNS,fortune,1901,Theodore Roosevelt
58,has,VBZ,have,1901,Theodore Roosevelt
59,not,RB,not,1901,Theodore Roosevelt
60,been,VBN,be,1901,Theodore Roosevelt
61,due,JJ,due,1901,Theodore Roosevelt
62,to,TO,to,1901,Theodore Roosevelt
63,the,DT,the,1901,Theodore Roosevelt
64,tariff,NN,tariff,1901,Theodore Roosevelt
65,nor,CC,nor,1901,Theodore Roosevelt
66,to,TO,to,1901,Theodore Roosevelt
67,any,DT,any,1901,Theodore Roosevelt
68,other,JJ,other,1901,Theodore Roosevelt
69,governmental,JJ,governmental,1901,Theodore Roosevelt
70,action,NN,action,1901,Theodore Roosevelt
71,but,CC,but,1901,Theodore Roosevelt
72,to,TO,to,1901,Theodore Roosevelt
73,natural,JJ,natural,1901,Theodore Roosevelt
74,causes,NNS,cause,1901,Theodore Roosevelt
75,in,IN,in,1901,Theodore Roosevelt
76,the,DT,the,1901,Theodore Roosevelt
77,business,NN,business,1901,Theodore Roosevelt
78,world,NN,world,1901,Theodore Roosevelt
79,operating,VBG,operate,1901,Theodore Roosevelt
80,in,IN,in,1901,Theodore Roosevelt
81,other,JJ,other,1901,Theodore Roosevelt
82,countries,NNS,country,1901,Theodore Roosevelt
83,as,IN,as,1901,Theodore Roosevelt
84,they,PRP,they,1901,Theodore Roosevelt
