,word,pos,lemma,year,president
0,in,IN,In,1932,Herbert Hoover
1,the,DT,the,1932,Herbert Hoover
2,face,NN,face,1932,Herbert Hoover
3,of,IN,of,1932,Herbert Hoover
4,these,DT,these,1932,Herbert Hoover
5,gigantic,JJ,gigantic,1932,Herbert Hoover
6,appalling,JJ,appalling,1932,Herbert Hoover
7,worldwide,NN,worldwide,1932,Herbert Hoover
8,forces,NNS,force,1932,Herbert Hoover
9,our,PRP$,our,1932,Herbert Hoover
10,opponents,NNS,opponent,1932,Herbert Hoover
11,set,VBN,set,1932,Herbert Hoover
12,up,RP,up,1932,Herbert Hoover
13,the,DT,the,1932,Herbert Hoover
14,hawley-smoot,NNP,Hawley-Smoot,1932,Herbert Hoover
15,tariff,NN,tariff,1932,Herbert Hoover
16,bill,NN,bill,1932,Herbert Hoover
17,--,:,--,1932,Herbert Hoover
18,changing,VBG,change,1932,Herbert Hoover
19,as,IN,as,1932,Herbert Hoover
20,it,PRP,it,1932,Herbert Hoover
21,did,VBD,do,1932,Herbert Hoover
22,the,DT,the,1932,Herbert Hoover
23,tariffs,NNS,tariff,1932,Herbert Hoover
24,on,IN,on,1932,Herbert Hoover
25,less,JJR,less,1932,Herbert Hoover
26,than,IN,than,1932,Herbert Hoover
27,one-sixth,CD,one-sixth,1932,Herbert Hoover
28,of,IN,of,1932,Herbert Hoover
29,our,PRP$,our,1932,Herbert Hoover
30,own,JJ,own,1932,Herbert Hoover
31,imports,NNS,import,1932,Herbert Hoover
32,one,CD,one,1932,Herbert Hoover
33,one-hundredth,NN,one-hundredth,1932,Herbert Hoover
34,of,IN,of,1932,Herbert Hoover
35,the,DT,the,1932,Herbert Hoover
36,world,NN,world,1932,Herbert Hoover
37,'s,POS,'s,1932,Herbert Hoover
38,imports,NNS,import,1932,Herbert Hoover
39,and,CC,and,1932,Herbert Hoover
40,introduced,VBD,introduce,1932,Herbert Hoover
41,long,RB,long,1932,Herbert Hoover
42,after,IN,after,1932,Herbert Hoover
43,the,DT,the,1932,Herbert Hoover
44,collapse,NN,collapse,1932,Herbert Hoover
45,started-as,JJ,started-as,1932,Herbert Hoover
46,the,DT,the,1932,Herbert Hoover
47,cause,NN,cause,1932,Herbert Hoover
48,of,IN,of,1932,Herbert Hoover
49,all,PDT,all,1932,Herbert Hoover
50,this,DT,this,1932,Herbert Hoover
51,world,NN,world,1932,Herbert Hoover
52,catastrophe,NN,catastrophe,1932,Herbert Hoover
53,what,WP,What,1932,Herbert Hoover
54,an,DT,an,1932,Herbert Hoover
55,unspeakable,JJ,unspeakable,1932,Herbert Hoover
56,travesty,NN,travesty,1932,Herbert Hoover
57,upon,IN,upon,1932,Herbert Hoover
58,reason,NN,reason,1932,Herbert Hoover
59,this,DT,this,1932,Herbert Hoover
60,explanation,NN,explanation,1932,Herbert Hoover
61,is,VBZ,be,1932,Herbert Hoover
62,suppose,NNP,Suppose,1932,Herbert Hoover
63,that,IN,that,1932,Herbert Hoover
64,we,PRP,we,1932,Herbert Hoover
65,had,VBD,have,1932,Herbert Hoover
66,never,RB,never,1932,Herbert Hoover
67,had,VBD,have,1932,Herbert Hoover
68,the,DT,the,1932,Herbert Hoover
69,hawley-smoot,NNP,Hawley-Smoot,1932,Herbert Hoover
70,tariff,NN,tariff,1932,Herbert Hoover
71,bill,NN,bill,1932,Herbert Hoover
72,do,VBP,Do,1932,Herbert Hoover
73,you,PRP,you,1932,Herbert Hoover
74,think,VB,think,1932,Herbert Hoover
75,for,IN,for,1932,Herbert Hoover
76,one,CD,one,1932,Herbert Hoover
77,moment,NN,moment,1932,Herbert Hoover
78,that,IN,that,1932,Herbert Hoover
79,this,DT,this,1932,Herbert Hoover
80,crushing,VBG,crush,1932,Herbert Hoover
81,collapse,NN,collapse,1932,Herbert Hoover
82,in,IN,in,1932,Herbert Hoover
83,the,DT,the,1932,Herbert Hoover
84,structure,NN,structure,1932,Herbert Hoover
85,of,IN,of,1932,Herbert Hoover
86,the,DT,the,1932,Herbert Hoover
87,world,NN,world,1932,Herbert Hoover
88,these,DT,these,1932,Herbert Hoover
89,revolutions,NNS,revolution,1932,Herbert Hoover
90,these,DT,these,1932,Herbert Hoover
91,perils,NNS,peril,1932,Herbert Hoover
92,to,TO,to,1932,Herbert Hoover
93,civilization,NN,civilization,1932,Herbert Hoover
94,would,MD,would,1932,Herbert Hoover
95,not,RB,not,1932,Herbert Hoover
96,have,VB,have,1932,Herbert Hoover
97,happened,VBN,happen,1932,Herbert Hoover
98,and,CC,and,1932,Herbert Hoover
99,would,MD,would,1932,Herbert Hoover
100,not,RB,not,1932,Herbert Hoover
101,have,VB,have,1932,Herbert Hoover
102,reached,VBN,reach,1932,Herbert Hoover
103,into,IN,into,1932,Herbert Hoover
104,the,DT,the,1932,Herbert Hoover
105,united,NNP,United,1932,Herbert Hoover
106,states,NNPS,States,1932,Herbert Hoover
107,and,CC,And,1932,Herbert Hoover
108,yet,RB,yet,1932,Herbert Hoover
109,in,IN,in,1932,Herbert Hoover
110,order,NN,order,1932,Herbert Hoover
111,to,TO,to,1932,Herbert Hoover
112,make,VB,make,1932,Herbert Hoover
113,a,DT,a,1932,Herbert Hoover
114,political,JJ,political,1932,Herbert Hoover
115,campaign,NN,campaign,1932,Herbert Hoover
116,by,IN,by,1932,Herbert Hoover
117,which,WDT,which,1932,Herbert Hoover
118,they,PRP,they,1932,Herbert Hoover
119,can,MD,can,1932,Herbert Hoover
120,play,VB,play,1932,Herbert Hoover
121,upon,JJ,upon,1932,Herbert Hoover
122,discontent,NN,discontent,1932,Herbert Hoover
123,so,IN,so,1932,Herbert Hoover
124,that,IN,that,1932,Herbert Hoover
125,they,PRP,they,1932,Herbert Hoover
126,could,MD,could,1932,Herbert Hoover
127,hope,VB,hope,1932,Herbert Hoover
128,to,TO,to,1932,Herbert Hoover
129,create,VB,create,1932,Herbert Hoover
130,a,DT,a,1932,Herbert Hoover
131,protest,JJ,protest,1932,Herbert Hoover
132,vote,NN,vote,1932,Herbert Hoover
133,they,PRP,they,1932,Herbert Hoover
134,are,VBP,be,1932,Herbert Hoover
135,compelled,VBN,compel,1932,Herbert Hoover
136,to,TO,to,1932,Herbert Hoover
137,set,VB,set,1932,Herbert Hoover
138,up,RP,up,1932,Herbert Hoover
139,this,DT,this,1932,Herbert Hoover
140,travesty,NN,travesty,1932,Herbert Hoover
141,of,IN,of,1932,Herbert Hoover
142,argument,NN,argument,1932,Herbert Hoover
143,by,IN,By,1932,Herbert Hoover
144,this,DT,this,1932,Herbert Hoover
145,class,NN,class,1932,Herbert Hoover
146,appeal,NN,appeal,1932,Herbert Hoover
147,to,TO,to,1932,Herbert Hoover
148,the,DT,the,1932,Herbert Hoover
149,negative,JJ,negative,1932,Herbert Hoover
150,impulses,NNS,impulse,1932,Herbert Hoover
151,of,IN,of,1932,Herbert Hoover
152,men,NNS,men,1932,Herbert Hoover
153,they,PRP,they,1932,Herbert Hoover
154,endeavor,VBP,endeavor,1932,Herbert Hoover
155,to,TO,to,1932,Herbert Hoover
156,lead,VB,lead,1932,Herbert Hoover
157,them,PRP,them,1932,Herbert Hoover
158,away,RB,away,1932,Herbert Hoover
159,from,IN,from,1932,Herbert Hoover
160,discussion,NN,discussion,1932,Herbert Hoover
161,of,IN,of,1932,Herbert Hoover
162,the,DT,the,1932,Herbert Hoover
163,actual,JJ,actual,1932,Herbert Hoover
164,measures,NNS,measure,1932,Herbert Hoover
165,which,WDT,which,1932,Herbert Hoover
166,have,VBP,have,1932,Herbert Hoover
167,been,VBN,be,1932,Herbert Hoover
168,taken,VBN,take,1932,Herbert Hoover
169,to,TO,to,1932,Herbert Hoover
170,meet,VB,meet,1932,Herbert Hoover
171,the,DT,the,1932,Herbert Hoover
172,actual,JJ,actual,1932,Herbert Hoover
173,facts,NNS,fact,1932,Herbert Hoover
174,of,IN,of,1932,Herbert Hoover
175,the,DT,the,1932,Herbert Hoover
176,world,NN,world,1932,Herbert Hoover
177,situation,NN,situation,1932,Herbert Hoover
178,and,CC,and,1932,Herbert Hoover
179,to,TO,to,1932,Herbert Hoover
180,follow,VB,follow,1932,Herbert Hoover
181,a,DT,a,1932,Herbert Hoover
182,mirage,NN,mirage,1932,Herbert Hoover
183,of,IN,of,1932,Herbert Hoover
184,miscellaneous,JJ,miscellaneous,1932,Herbert Hoover
185,vague,JJ,vague,1932,Herbert Hoover
186,hopes,NNS,hope,1932,Herbert Hoover
187,they,PRP,They,1932,Herbert Hoover
188,seek,VBP,seek,1932,Herbert Hoover
189,to,TO,to,1932,Herbert Hoover
190,lead,VB,lead,1932,Herbert Hoover
191,them,PRP,them,1932,Herbert Hoover
