,word,pos,lemma,year,president
0,the,DT,The,1861,James Buchanan
1,union,NNP,Union,1861,James Buchanan
2,is,VBZ,be,1861,James Buchanan
3,a,DT,a,1861,James Buchanan
4,sacred,JJ,sacred,1861,James Buchanan
5,trust,NN,trust,1861,James Buchanan
6,left,VBN,leave,1861,James Buchanan
7,by,IN,by,1861,James Buchanan
8,our,PRP$,our,1861,James Buchanan
9,revolutionary,JJ,Revolutionary,1861,James Buchanan
10,fathers,NNS,father,1861,James Buchanan
11,to,TO,to,1861,James Buchanan
12,their,PRP$,their,1861,James Buchanan
13,descendants,NNS,descendant,1861,James Buchanan
14,and,CC,and,1861,James Buchanan
15,never,RB,never,1861,James Buchanan
16,did,VBD,do,1861,James Buchanan
17,any,DT,any,1861,James Buchanan
18,other,JJ,other,1861,James Buchanan
19,people,NNS,people,1861,James Buchanan
20,inherit,VBP,inherit,1861,James Buchanan
21,so,RB,so,1861,James Buchanan
22,rich,JJ,rich,1861,James Buchanan
23,a,DT,a,1861,James Buchanan
24,legacy,NN,legacy,1861,James Buchanan
25,it,PRP,It,1861,James Buchanan
26,has,VBZ,have,1861,James Buchanan
27,rendered,VBN,render,1861,James Buchanan
28,us,PRP,us,1861,James Buchanan
29,prosperous,JJ,prosperous,1861,James Buchanan
30,in,IN,in,1861,James Buchanan
31,peace,NN,peace,1861,James Buchanan
32,and,CC,and,1861,James Buchanan
33,triumphant,NN,triumphant,1861,James Buchanan
34,in,IN,in,1861,James Buchanan
35,war,NN,war,1861,James Buchanan
36,the,DT,The,1861,James Buchanan
37,national,JJ,national,1861,James Buchanan
38,flag,NN,flag,1861,James Buchanan
39,has,VBZ,have,1861,James Buchanan
40,floated,VBN,float,1861,James Buchanan
41,in,IN,in,1861,James Buchanan
42,glory,NN,glory,1861,James Buchanan
43,over,IN,over,1861,James Buchanan
44,every,DT,every,1861,James Buchanan
45,sea,NN,sea,1861,James Buchanan
46,under,IN,Under,1861,James Buchanan
47,its,PRP$,its,1861,James Buchanan
48,shadow,JJ,shadow,1861,James Buchanan
49,american,JJ,American,1861,James Buchanan
50,citizens,NNS,citizen,1861,James Buchanan
51,have,VBP,have,1861,James Buchanan
52,found,VBN,find,1861,James Buchanan
53,protection,NN,protection,1861,James Buchanan
54,and,CC,and,1861,James Buchanan
55,respect,NN,respect,1861,James Buchanan
56,in,IN,in,1861,James Buchanan
57,all,DT,all,1861,James Buchanan
58,lands,NNS,land,1861,James Buchanan
59,beneath,VBP,beneath,1861,James Buchanan
60,the,DT,the,1861,James Buchanan
61,sun,NN,sun,1861,James Buchanan
62,if,IN,If,1861,James Buchanan
