,word,pos,lemma,year,president
0,profoundly,RB,Profoundly,1830,Andrew Jackson
1,impressed,VBN,impress,1830,Andrew Jackson
2,with,IN,with,1830,Andrew Jackson
3,the,DT,the,1830,Andrew Jackson
4,importance,NN,importance,1830,Andrew Jackson
5,of,IN,of,1830,Andrew Jackson
6,the,DT,the,1830,Andrew Jackson
7,subject,NN,subject,1830,Andrew Jackson
8,not,RB,not,1830,Andrew Jackson
9,merely,RB,merely,1830,Andrew Jackson
10,as,IN,as,1830,Andrew Jackson
11,relates,NNS,relates,1830,Andrew Jackson
12,to,TO,to,1830,Andrew Jackson
13,the,DT,the,1830,Andrew Jackson
14,general,JJ,general,1830,Andrew Jackson
15,prosperity,NN,prosperity,1830,Andrew Jackson
16,of,IN,of,1830,Andrew Jackson
17,the,DT,the,1830,Andrew Jackson
18,country,NN,country,1830,Andrew Jackson
19,but,CC,but,1830,Andrew Jackson
20,to,TO,to,1830,Andrew Jackson
21,the,DT,the,1830,Andrew Jackson
22,safety,NN,safety,1830,Andrew Jackson
23,of,IN,of,1830,Andrew Jackson
24,the,DT,the,1830,Andrew Jackson
25,federal,JJ,federal,1830,Andrew Jackson
26,system,NN,system,1830,Andrew Jackson
27,i,PRP,I,1830,Andrew Jackson
28,can,MD,can,1830,Andrew Jackson
29,not,RB,not,1830,Andrew Jackson
30,avoid,VB,avoid,1830,Andrew Jackson
31,repeating,VBG,repeat,1830,Andrew Jackson
32,my,PRP$,my,1830,Andrew Jackson
33,earnest,JJS,earnest,1830,Andrew Jackson
34,hope,NN,hope,1830,Andrew Jackson
35,that,IN,that,1830,Andrew Jackson
36,all,DT,all,1830,Andrew Jackson
37,good,JJ,good,1830,Andrew Jackson
38,citizens,NNS,citizen,1830,Andrew Jackson
39,who,WP,who,1830,Andrew Jackson
40,take,VBP,take,1830,Andrew Jackson
41,a,DT,a,1830,Andrew Jackson
42,proper,JJ,proper,1830,Andrew Jackson
43,interest,NN,interest,1830,Andrew Jackson
44,in,IN,in,1830,Andrew Jackson
45,the,DT,the,1830,Andrew Jackson
46,success,NN,success,1830,Andrew Jackson
47,and,CC,and,1830,Andrew Jackson
48,harmony,NN,harmony,1830,Andrew Jackson
49,of,IN,of,1830,Andrew Jackson
50,our,PRP$,our,1830,Andrew Jackson
51,admirable,JJ,admirable,1830,Andrew Jackson
52,political,JJ,political,1830,Andrew Jackson
53,institutions,NNS,institution,1830,Andrew Jackson
54,and,CC,and,1830,Andrew Jackson
55,who,WP,who,1830,Andrew Jackson
56,are,VBP,be,1830,Andrew Jackson
57,incapable,JJ,incapable,1830,Andrew Jackson
58,of,IN,of,1830,Andrew Jackson
59,desiring,VBG,desire,1830,Andrew Jackson
60,to,TO,to,1830,Andrew Jackson
61,convert,VB,convert,1830,Andrew Jackson
62,an,DT,an,1830,Andrew Jackson
63,opposite,JJ,opposite,1830,Andrew Jackson
64,state,NN,state,1830,Andrew Jackson
65,of,IN,of,1830,Andrew Jackson
66,things,NNS,thing,1830,Andrew Jackson
67,into,IN,into,1830,Andrew Jackson
68,means,NNS,mean,1830,Andrew Jackson
69,for,IN,for,1830,Andrew Jackson
70,the,DT,the,1830,Andrew Jackson
71,gratification,NN,gratification,1830,Andrew Jackson
72,of,IN,of,1830,Andrew Jackson
73,personal,JJ,personal,1830,Andrew Jackson
74,ambition,NN,ambition,1830,Andrew Jackson
75,will,MD,will,1830,Andrew Jackson
76,laying,VBG,lay,1830,Andrew Jackson
77,aside,RB,aside,1830,Andrew Jackson
78,minor,JJ,minor,1830,Andrew Jackson
79,considerations,NNS,consideration,1830,Andrew Jackson
80,and,CC,and,1830,Andrew Jackson
81,discarding,VBG,discard,1830,Andrew Jackson
82,local,JJ,local,1830,Andrew Jackson
83,prejudices,NNS,prejudice,1830,Andrew Jackson
84,unite,VBP,unite,1830,Andrew Jackson
85,their,PRP$,their,1830,Andrew Jackson
86,honest,JJS,honest,1830,Andrew Jackson
87,exertions,NNS,exertion,1830,Andrew Jackson
88,to,TO,to,1830,Andrew Jackson
89,establish,VB,establish,1830,Andrew Jackson
90,some,DT,some,1830,Andrew Jackson
91,fixed,JJ,fixed,1830,Andrew Jackson
92,general,JJ,general,1830,Andrew Jackson
93,principle,NN,principle,1830,Andrew Jackson
94,which,WDT,which,1830,Andrew Jackson
95,shall,MD,shall,1830,Andrew Jackson
96,be,VB,be,1830,Andrew Jackson
97,calculated,VBN,calculate,1830,Andrew Jackson
98,to,TO,to,1830,Andrew Jackson
99,effect,NN,effect,1830,Andrew Jackson
100,the,DT,the,1830,Andrew Jackson
101,greatest,JJS,great,1830,Andrew Jackson
102,extent,NN,extent,1830,Andrew Jackson
103,of,IN,of,1830,Andrew Jackson
104,public,JJ,public,1830,Andrew Jackson
105,good,JJ,good,1830,Andrew Jackson
106,in,IN,in,1830,Andrew Jackson
107,regard,NN,regard,1830,Andrew Jackson
108,to,TO,to,1830,Andrew Jackson
109,the,DT,the,1830,Andrew Jackson
110,subject,NN,subject,1830,Andrew Jackson
111,of,IN,of,1830,Andrew Jackson
112,internal,JJ,internal,1830,Andrew Jackson
113,improvement,NN,improvement,1830,Andrew Jackson
114,and,CC,and,1830,Andrew Jackson
115,afford,VB,afford,1830,Andrew Jackson
116,the,DT,the,1830,Andrew Jackson
117,least,JJS,least,1830,Andrew Jackson
118,ground,NN,ground,1830,Andrew Jackson
119,for,IN,for,1830,Andrew Jackson
120,sectional,JJ,sectional,1830,Andrew Jackson
121,discontent,NN,discontent,1830,Andrew Jackson
122,the,DT,The,1830,Andrew Jackson
123,general,JJ,general,1830,Andrew Jackson
124,grounds,NNS,ground,1830,Andrew Jackson
125,of,IN,of,1830,Andrew Jackson
126,my,PRP$,my,1830,Andrew Jackson
127,objection,NN,objection,1830,Andrew Jackson
128,to,TO,to,1830,Andrew Jackson
129,local,JJ,local,1830,Andrew Jackson
130,appropriations,NNS,appropriation,1830,Andrew Jackson
131,have,VBP,have,1830,Andrew Jackson
132,been,VBN,be,1830,Andrew Jackson
133,heretofore,RB,heretofore,1830,Andrew Jackson
134,expressed,VBN,express,1830,Andrew Jackson
135,and,CC,and,1830,Andrew Jackson
136,i,PRP,I,1830,Andrew Jackson
137,shall,MD,shall,1830,Andrew Jackson
138,endeavor,VB,endeavor,1830,Andrew Jackson
139,to,TO,to,1830,Andrew Jackson
140,avoid,VB,avoid,1830,Andrew Jackson
141,a,DT,a,1830,Andrew Jackson
142,repetition,NN,repetition,1830,Andrew Jackson
143,of,IN,of,1830,Andrew Jackson
144,what,WP,what,1830,Andrew Jackson
145,has,VBZ,have,1830,Andrew Jackson
146,been,VBN,be,1830,Andrew Jackson
147,already,RB,already,1830,Andrew Jackson
148,urged—the,JJ,urged—the,1830,Andrew Jackson
149,importance,NN,importance,1830,Andrew Jackson
150,of,IN,of,1830,Andrew Jackson
151,sustaining,VBG,sustain,1830,Andrew Jackson
152,the,DT,the,1830,Andrew Jackson
153,state,NN,state,1830,Andrew Jackson
154,sovereignties,NNS,sovereignty,1830,Andrew Jackson
155,as,RB,as,1830,Andrew Jackson
156,far,RB,far,1830,Andrew Jackson
157,as,IN,as,1830,Andrew Jackson
158,is,VBZ,be,1830,Andrew Jackson
159,consistent,JJ,consistent,1830,Andrew Jackson
160,with,IN,with,1830,Andrew Jackson
161,the,DT,the,1830,Andrew Jackson
162,rightful,JJ,rightful,1830,Andrew Jackson
163,action,NN,action,1830,Andrew Jackson
164,of,IN,of,1830,Andrew Jackson
165,the,DT,the,1830,Andrew Jackson
166,federal,JJ,federal,1830,Andrew Jackson
167,government,NN,government,1830,Andrew Jackson
168,and,CC,and,1830,Andrew Jackson
169,of,IN,of,1830,Andrew Jackson
170,preserving,VBG,preserve,1830,Andrew Jackson
171,the,DT,the,1830,Andrew Jackson
172,greatest,JJS,great,1830,Andrew Jackson
173,attainable,JJ,attainable,1830,Andrew Jackson
174,harmony,NN,harmony,1830,Andrew Jackson
175,between,IN,between,1830,Andrew Jackson
176,them,PRP,them,1830,Andrew Jackson
177,i,PRP,I,1830,Andrew Jackson
178,will,MD,will,1830,Andrew Jackson
179,now,RB,now,1830,Andrew Jackson
180,only,RB,only,1830,Andrew Jackson
181,add,VB,add,1830,Andrew Jackson
182,an,DT,an,1830,Andrew Jackson
183,expression,NN,expression,1830,Andrew Jackson
184,of,IN,of,1830,Andrew Jackson
185,my,PRP$,my,1830,Andrew Jackson
186,conviction—a,NN,conviction—a,1830,Andrew Jackson
187,conviction,NN,conviction,1830,Andrew Jackson
188,which,WDT,which,1830,Andrew Jackson
189,every,DT,every,1830,Andrew Jackson
190,day,NN,day,1830,Andrew Jackson
191,'s,POS,'s,1830,Andrew Jackson
192,experience,NN,experience,1830,Andrew Jackson
193,serves,VBZ,serve,1830,Andrew Jackson
194,to,TO,to,1830,Andrew Jackson
195,confirm—that,VB,confirm—that,1830,Andrew Jackson
196,the,DT,the,1830,Andrew Jackson
197,political,JJ,political,1830,Andrew Jackson
198,creed,NN,creed,1830,Andrew Jackson
199,which,WDT,which,1830,Andrew Jackson
200,inculcates,VBZ,inculcate,1830,Andrew Jackson
201,the,DT,the,1830,Andrew Jackson
202,pursuit,NN,pursuit,1830,Andrew Jackson
203,of,IN,of,1830,Andrew Jackson
204,those,DT,those,1830,Andrew Jackson
205,great,JJ,great,1830,Andrew Jackson
206,objects,NNS,object,1830,Andrew Jackson
207,as,IN,as,1830,Andrew Jackson
208,a,DT,a,1830,Andrew Jackson
209,paramount,NN,paramount,1830,Andrew Jackson
210,duty,NN,duty,1830,Andrew Jackson
211,is,VBZ,be,1830,Andrew Jackson
212,the,DT,the,1830,Andrew Jackson
213,true,JJ,true,1830,Andrew Jackson
214,faith,NN,faith,1830,Andrew Jackson
215,and,CC,and,1830,Andrew Jackson
216,one,CD,one,1830,Andrew Jackson
217,to,TO,to,1830,Andrew Jackson
218,which,WDT,which,1830,Andrew Jackson
219,we,PRP,we,1830,Andrew Jackson
220,are,VBP,be,1830,Andrew Jackson
221,mainly,RB,mainly,1830,Andrew Jackson
222,indebted,VBN,indebted,1830,Andrew Jackson
223,for,IN,for,1830,Andrew Jackson
224,the,DT,the,1830,Andrew Jackson
225,present,JJ,present,1830,Andrew Jackson
226,success,NN,success,1830,Andrew Jackson
227,of,IN,of,1830,Andrew Jackson
228,the,DT,the,1830,Andrew Jackson
229,entire,JJ,entire,1830,Andrew Jackson
230,system,NN,system,1830,Andrew Jackson
231,and,CC,and,1830,Andrew Jackson
232,to,TO,to,1830,Andrew Jackson
233,which,WDT,which,1830,Andrew Jackson
234,we,PRP,we,1830,Andrew Jackson
235,must,MD,must,1830,Andrew Jackson
236,alone,VB,alone,1830,Andrew Jackson
237,look,NN,look,1830,Andrew Jackson
238,for,IN,for,1830,Andrew Jackson
239,its,PRP$,its,1830,Andrew Jackson
240,future,JJ,future,1830,Andrew Jackson
241,stability,NN,stability,1830,Andrew Jackson
