,word,pos,lemma,year,president
0,in,IN,In,1841,John Tyler
1,the,DT,the,1841,John Tyler
2,month,NN,month,1841,John Tyler
3,of,IN,of,1841,John Tyler
4,september,NNP,September,1841,John Tyler
5,a,DT,a,1841,John Tyler
6,party,NN,party,1841,John Tyler
7,of,IN,of,1841,John Tyler
8,armed,VBN,arm,1841,John Tyler
9,men,NNS,men,1841,John Tyler
10,from,IN,from,1841,John Tyler
11,upper,NNP,Upper,1841,John Tyler
12,canada,NNP,Canada,1841,John Tyler
13,invaded,VBD,invade,1841,John Tyler
14,the,DT,the,1841,John Tyler
15,territory,NN,territory,1841,John Tyler
16,of,IN,of,1841,John Tyler
17,the,DT,the,1841,John Tyler
18,united,NNP,United,1841,John Tyler
19,states,NNPS,States,1841,John Tyler
20,and,CC,and,1841,John Tyler
21,forcibly,RB,forcibly,1841,John Tyler
22,seized,VBN,seize,1841,John Tyler
23,upon,IN,upon,1841,John Tyler
24,the,DT,the,1841,John Tyler
25,person,NN,person,1841,John Tyler
26,of,IN,of,1841,John Tyler
27,one,CD,one,1841,John Tyler
28,grogan,NNP,Grogan,1841,John Tyler
29,and,CC,and,1841,John Tyler
30,under,IN,under,1841,John Tyler
31,circumstances,NNS,circumstance,1841,John Tyler
32,of,IN,of,1841,John Tyler
33,great,JJ,great,1841,John Tyler
34,harshness,NN,harshness,1841,John Tyler
35,hurriedly,RB,hurriedly,1841,John Tyler
36,carried,VBD,carry,1841,John Tyler
37,him,PRP,him,1841,John Tyler
38,beyond,IN,beyond,1841,John Tyler
39,the,DT,the,1841,John Tyler
40,limits,NNS,limit,1841,John Tyler
41,of,IN,of,1841,John Tyler
42,the,DT,the,1841,John Tyler
43,united,NNP,United,1841,John Tyler
44,states,NNPS,States,1841,John Tyler
45,and,CC,and,1841,John Tyler
46,delivered,VBD,deliver,1841,John Tyler
47,him,PRP,him,1841,John Tyler
48,np,RB,np,1841,John Tyler
49,to,TO,to,1841,John Tyler
50,the,DT,the,1841,John Tyler
51,authorities,NNS,authority,1841,John Tyler
52,of,IN,of,1841,John Tyler
53,upper,NNP,Upper,1841,John Tyler
54,canada,NNP,Canada,1841,John Tyler
55,his,PRP$,His,1841,John Tyler
56,immediate,JJ,immediate,1841,John Tyler
57,discharge,NN,discharge,1841,John Tyler
58,was,VBD,be,1841,John Tyler
59,ordered,VBN,order,1841,John Tyler
60,by,IN,by,1841,John Tyler
61,those,DT,those,1841,John Tyler
62,authorities,NNS,authority,1841,John Tyler
63,upon,IN,upon,1841,John Tyler
64,the,DT,the,1841,John Tyler
65,facts,NNS,fact,1841,John Tyler
66,of,IN,of,1841,John Tyler
67,the,DT,the,1841,John Tyler
68,case,NN,case,1841,John Tyler
69,being,VBG,be,1841,John Tyler
70,brought,VBN,bring,1841,John Tyler
71,to,TO,to,1841,John Tyler
72,their,PRP$,their,1841,John Tyler
73,knowledge,NN,knowledge,1841,John Tyler
74,--,:,--,1841,John Tyler
75,a,DT,a,1841,John Tyler
76,course,NN,course,1841,John Tyler
77,of,IN,of,1841,John Tyler
78,procedure,NN,procedure,1841,John Tyler
79,which,WDT,which,1841,John Tyler
80,was,VBD,be,1841,John Tyler
81,to,TO,to,1841,John Tyler
82,have,VB,have,1841,John Tyler
83,been,VBN,be,1841,John Tyler
84,expected,VBN,expect,1841,John Tyler
85,from,IN,from,1841,John Tyler
86,a,DT,a,1841,John Tyler
87,nation,NN,nation,1841,John Tyler
88,with,IN,with,1841,John Tyler
89,whom,WP,whom,1841,John Tyler
90,we,PRP,we,1841,John Tyler
91,are,VBP,be,1841,John Tyler
92,at,IN,at,1841,John Tyler
93,peace,NN,peace,1841,John Tyler
94,and,CC,and,1841,John Tyler
95,which,WDT,which,1841,John Tyler
96,was,VBD,be,1841,John Tyler
97,not,RB,not,1841,John Tyler
98,more,RBR,more,1841,John Tyler
99,due,JJ,due,1841,John Tyler
100,to,TO,to,1841,John Tyler
101,the,DT,the,1841,John Tyler
102,rights,NNS,right,1841,John Tyler
103,of,IN,of,1841,John Tyler
104,the,DT,the,1841,John Tyler
105,united,NNP,United,1841,John Tyler
106,states,NNPS,States,1841,John Tyler
107,than,IN,than,1841,John Tyler
108,to,TO,to,1841,John Tyler
109,its,PRP$,its,1841,John Tyler
110,own,JJ,own,1841,John Tyler
111,regard,NN,regard,1841,John Tyler
112,for,IN,for,1841,John Tyler
113,justice,NN,justice,1841,John Tyler
114,the,DT,The,1841,John Tyler
115,correspondence,NN,correspondence,1841,John Tyler
116,which,WDT,which,1841,John Tyler
117,passed,VBD,pass,1841,John Tyler
118,between,IN,between,1841,John Tyler
119,the,DT,the,1841,John Tyler
120,department,NNP,Department,1841,John Tyler
121,of,IN,of,1841,John Tyler
122,state,NNP,State,1841,John Tyler
123,and,CC,and,1841,John Tyler
124,the,DT,the,1841,John Tyler
125,british,JJ,British,1841,John Tyler
126,envoy,NN,envoy,1841,John Tyler
127,mr.,NNP,Mr.,1841,John Tyler
128,fox,NNP,Fox,1841,John Tyler
129,and,CC,and,1841,John Tyler
130,with,IN,with,1841,John Tyler
131,the,DT,the,1841,John Tyler
132,governor,NN,governor,1841,John Tyler
133,of,IN,of,1841,John Tyler
134,vermont,NNP,Vermont,1841,John Tyler
