,word,pos,lemma,year,president
0,many,JJ,Many,1847,James K. Polk
1,millions,NNS,million,1847,James K. Polk
2,of,IN,of,1847,James K. Polk
3,acres,NNS,acre,1847,James K. Polk
4,of,IN,of,1847,James K. Polk
5,public,JJ,public,1847,James K. Polk
6,lands,NNS,land,1847,James K. Polk
7,lying,VBG,lie,1847,James K. Polk
8,within,IN,within,1847,James K. Polk
9,the,DT,the,1847,James K. Polk
10,limits,NNS,limit,1847,James K. Polk
11,of,IN,of,1847,James K. Polk
12,several,JJ,several,1847,James K. Polk
13,of,IN,of,1847,James K. Polk
14,the,DT,the,1847,James K. Polk
15,western,JJ,Western,1847,James K. Polk
16,states,NNS,States,1847,James K. Polk
17,have,VBP,have,1847,James K. Polk
18,been,VBN,be,1847,James K. Polk
19,offered,VBN,offer,1847,James K. Polk
20,in,IN,in,1847,James K. Polk
21,the,DT,the,1847,James K. Polk
22,market,NN,market,1847,James K. Polk
23,and,CC,and,1847,James K. Polk
24,been,VBN,be,1847,James K. Polk
25,subject,JJ,subject,1847,James K. Polk
26,to,TO,to,1847,James K. Polk
27,sale,NN,sale,1847,James K. Polk
28,at,IN,at,1847,James K. Polk
29,private,JJ,private,1847,James K. Polk
30,entry,NN,entry,1847,James K. Polk
31,for,IN,for,1847,James K. Polk
32,more,JJR,more,1847,James K. Polk
33,than,IN,than,1847,James K. Polk
34,twenty,CD,twenty,1847,James K. Polk
35,years,NNS,year,1847,James K. Polk
36,and,CC,and,1847,James K. Polk
37,large,JJ,large,1847,James K. Polk
38,quantities,NNS,quantity,1847,James K. Polk
39,for,IN,for,1847,James K. Polk
40,more,JJR,more,1847,James K. Polk
41,than,IN,than,1847,James K. Polk
42,thirty,CD,thirty,1847,James K. Polk
43,years,NNS,year,1847,James K. Polk
44,at,IN,at,1847,James K. Polk
45,the,DT,the,1847,James K. Polk
46,lowest,JJS,low,1847,James K. Polk
47,price,NN,price,1847,James K. Polk
48,prescribed,VBN,prescribe,1847,James K. Polk
49,by,IN,by,1847,James K. Polk
50,the,DT,the,1847,James K. Polk
51,existing,VBG,exist,1847,James K. Polk
52,laws,NNS,law,1847,James K. Polk
53,and,CC,and,1847,James K. Polk
54,it,PRP,it,1847,James K. Polk
55,has,VBZ,have,1847,James K. Polk
56,been,VBN,be,1847,James K. Polk
57,found,VBN,find,1847,James K. Polk
58,that,IN,that,1847,James K. Polk
59,they,PRP,they,1847,James K. Polk
60,will,MD,will,1847,James K. Polk
61,not,RB,not,1847,James K. Polk
62,command,VB,command,1847,James K. Polk
63,that,DT,that,1847,James K. Polk
64,price,NN,price,1847,James K. Polk
65,they,PRP,They,1847,James K. Polk
66,must,MD,must,1847,James K. Polk
67,remain,VB,remain,1847,James K. Polk
68,unsold,JJ,unsold,1847,James K. Polk
