,word,pos,lemma,year,president
0,it,PRP,It,1932,Herbert Hoover
1,was,VBD,be,1932,Herbert Hoover
2,in,IN,in,1932,Herbert Hoover
3,accordance,NN,accordance,1932,Herbert Hoover
4,with,IN,with,1932,Herbert Hoover
5,these,DT,these,1932,Herbert Hoover
6,principles,NNS,principle,1932,Herbert Hoover
7,that,WDT,that,1932,Herbert Hoover
8,at,IN,at,1932,Herbert Hoover
9,the,DT,the,1932,Herbert Hoover
10,first,JJ,first,1932,Herbert Hoover
11,stage,NN,stage,1932,Herbert Hoover
12,of,IN,of,1932,Herbert Hoover
13,the,DT,the,1932,Herbert Hoover
14,depression,NN,depression,1932,Herbert Hoover
15,i,PRP,I,1932,Herbert Hoover
16,called,VBD,call,1932,Herbert Hoover
17,upon,IN,upon,1932,Herbert Hoover
18,the,DT,the,1932,Herbert Hoover
19,leaders,NNS,leader,1932,Herbert Hoover
20,of,IN,of,1932,Herbert Hoover
21,business,NN,business,1932,Herbert Hoover
22,and,CC,and,1932,Herbert Hoover
23,of,IN,of,1932,Herbert Hoover
24,labor,NN,labor,1932,Herbert Hoover
25,and,CC,and,1932,Herbert Hoover
26,of,IN,of,1932,Herbert Hoover
27,agriculture,NN,agriculture,1932,Herbert Hoover
28,to,TO,to,1932,Herbert Hoover
29,meet,VB,meet,1932,Herbert Hoover
30,with,IN,with,1932,Herbert Hoover
31,me,PRP,me,1932,Herbert Hoover
32,and,CC,and,1932,Herbert Hoover
33,induced,VBD,induce,1932,Herbert Hoover
34,them,PRP,them,1932,Herbert Hoover
35,by,IN,by,1932,Herbert Hoover
36,their,PRP$,their,1932,Herbert Hoover
37,own,JJ,own,1932,Herbert Hoover
38,initiative,NN,initiative,1932,Herbert Hoover
39,to,TO,to,1932,Herbert Hoover
40,organize,VB,organize,1932,Herbert Hoover
41,against,IN,against,1932,Herbert Hoover
42,the,DT,the,1932,Herbert Hoover
43,panic,NN,panic,1932,Herbert Hoover
44,with,IN,with,1932,Herbert Hoover
45,all,DT,all,1932,Herbert Hoover
46,its,PRP$,its,1932,Herbert Hoover
47,devastating,NN,devastating,1932,Herbert Hoover
48,destruction,NN,destruction,1932,Herbert Hoover
49,to,TO,to,1932,Herbert Hoover
50,uphold,VB,uphold,1932,Herbert Hoover
51,wages,NNS,wage,1932,Herbert Hoover
52,until,IN,until,1932,Herbert Hoover
53,the,DT,the,1932,Herbert Hoover
54,cost,NN,cost,1932,Herbert Hoover
