,word,pos,lemma,year,president
0,progress,NN,Progress,1893,Grover Cleveland
1,in,IN,in,1893,Grover Cleveland
2,the,DT,the,1893,Grover Cleveland
3,construction,NN,construction,1893,Grover Cleveland
4,of,IN,of,1893,Grover Cleveland
5,new,JJ,new,1893,Grover Cleveland
6,vessels,NNS,vessel,1893,Grover Cleveland
7,has,VBZ,have,1893,Grover Cleveland
8,not,RB,not,1893,Grover Cleveland
9,been,VBN,be,1893,Grover Cleveland
10,as,RB,as,1893,Grover Cleveland
11,rapid,JJ,rapid,1893,Grover Cleveland
12,as,IN,as,1893,Grover Cleveland
13,was,VBD,be,1893,Grover Cleveland
14,anticipated,VBN,anticipate,1893,Grover Cleveland
15,there,EX,There,1893,Grover Cleveland
16,have,VBP,have,1893,Grover Cleveland
17,been,VBN,be,1893,Grover Cleveland
18,delays,NNS,delay,1893,Grover Cleveland
19,in,IN,in,1893,Grover Cleveland
20,the,DT,the,1893,Grover Cleveland
21,completion,NN,completion,1893,Grover Cleveland
22,of,IN,of,1893,Grover Cleveland
23,unarmored,JJ,unarmored,1893,Grover Cleveland
24,vessels,NNS,vessel,1893,Grover Cleveland
25,but,CC,but,1893,Grover Cleveland
26,for,IN,for,1893,Grover Cleveland
27,the,DT,the,1893,Grover Cleveland
28,most,JJS,most,1893,Grover Cleveland
29,part,NN,part,1893,Grover Cleveland
30,they,PRP,they,1893,Grover Cleveland
31,have,VBP,have,1893,Grover Cleveland
32,been,VBN,be,1893,Grover Cleveland
33,such,JJ,such,1893,Grover Cleveland
34,as,IN,as,1893,Grover Cleveland
35,are,VBP,be,1893,Grover Cleveland
36,constantly,RB,constantly,1893,Grover Cleveland
37,occurring,VBG,occur,1893,Grover Cleveland
38,even,RB,even,1893,Grover Cleveland
39,in,IN,in,1893,Grover Cleveland
40,countries,NNS,country,1893,Grover Cleveland
41,having,VBG,have,1893,Grover Cleveland
42,the,DT,the,1893,Grover Cleveland
43,largest,JJS,large,1893,Grover Cleveland
44,experience,NN,experience,1893,Grover Cleveland
45,in,IN,in,1893,Grover Cleveland
46,naval,JJ,naval,1893,Grover Cleveland
47,shipbuilding,NN,shipbuilding,1893,Grover Cleveland
48,the,DT,The,1893,Grover Cleveland
49,most,RBS,most,1893,Grover Cleveland
50,serious,JJ,serious,1893,Grover Cleveland
51,delays,NNS,delay,1893,Grover Cleveland
52,however,RB,however,1893,Grover Cleveland
53,have,VBP,have,1893,Grover Cleveland
54,been,VBN,be,1893,Grover Cleveland
55,in,IN,in,1893,Grover Cleveland
56,the,DT,the,1893,Grover Cleveland
57,work,NN,work,1893,Grover Cleveland
58,upon,RB,upon,1893,Grover Cleveland
59,armored,VBD,armor,1893,Grover Cleveland
60,ships,NNS,ship,1893,Grover Cleveland
61,the,DT,The,1893,Grover Cleveland
62,trouble,NN,trouble,1893,Grover Cleveland
63,has,VBZ,have,1893,Grover Cleveland
64,been,VBN,be,1893,Grover Cleveland
65,the,DT,the,1893,Grover Cleveland
66,failure,NN,failure,1893,Grover Cleveland
67,of,IN,of,1893,Grover Cleveland
68,contractors,NNS,contractor,1893,Grover Cleveland
69,to,TO,to,1893,Grover Cleveland
70,deliver,VB,deliver,1893,Grover Cleveland
71,armor,NN,armor,1893,Grover Cleveland
72,as,IN,as,1893,Grover Cleveland
73,agreed,NN,agreed,1893,Grover Cleveland
74,the,DT,The,1893,Grover Cleveland
75,difficulties,NNS,difficulty,1893,Grover Cleveland
76,seem,VBP,seem,1893,Grover Cleveland
77,now,RB,now,1893,Grover Cleveland
78,however,RB,however,1893,Grover Cleveland
79,to,TO,to,1893,Grover Cleveland
80,have,VB,have,1893,Grover Cleveland
81,been,VBN,be,1893,Grover Cleveland
82,all,DT,all,1893,Grover Cleveland
83,overcome,NN,overcome,1893,Grover Cleveland
84,and,CC,and,1893,Grover Cleveland
85,armor,NN,armor,1893,Grover Cleveland
86,is,VBZ,be,1893,Grover Cleveland
87,being,VBG,be,1893,Grover Cleveland
88,delivered,VBN,deliver,1893,Grover Cleveland
89,with,IN,with,1893,Grover Cleveland
90,satisfactory,JJ,satisfactory,1893,Grover Cleveland
91,promptness,NN,promptness,1893,Grover Cleveland
92,as,IN,As,1893,Grover Cleveland
93,a,DT,a,1893,Grover Cleveland
94,result,NN,result,1893,Grover Cleveland
95,of,IN,of,1893,Grover Cleveland
96,the,DT,the,1893,Grover Cleveland
97,experience,NN,experience,1893,Grover Cleveland
98,acquired,VBN,acquire,1893,Grover Cleveland
99,by,IN,by,1893,Grover Cleveland
100,shipbuilders,NNS,shipbuilder,1893,Grover Cleveland
101,and,CC,and,1893,Grover Cleveland
102,designers,NNS,designer,1893,Grover Cleveland
103,and,CC,and,1893,Grover Cleveland
104,material,JJ,material,1893,Grover Cleveland
