,word,pos,lemma,year,president
0,it,PRP,It,1833,Andrew Jackson
1,will,MD,will,1833,Andrew Jackson
2,be,VB,be,1833,Andrew Jackson
3,perceived,VBN,perceive,1833,Andrew Jackson
4,from,IN,from,1833,Andrew Jackson
5,the,DT,the,1833,Andrew Jackson
6,report,NN,report,1833,Andrew Jackson
7,referred,VBD,refer,1833,Andrew Jackson
8,to,TO,to,1833,Andrew Jackson
9,that,IN,that,1833,Andrew Jackson
10,the,DT,the,1833,Andrew Jackson
11,fiscal,JJ,fiscal,1833,Andrew Jackson
12,concerns,NNS,concern,1833,Andrew Jackson
13,of,IN,of,1833,Andrew Jackson
14,the,DT,the,1833,Andrew Jackson
15,establishment,NN,establishment,1833,Andrew Jackson
16,are,VBP,be,1833,Andrew Jackson
17,in,IN,in,1833,Andrew Jackson
18,an,DT,an,1833,Andrew Jackson
19,excellent,JJ,excellent,1833,Andrew Jackson
20,condition,NN,condition,1833,Andrew Jackson
21,and,CC,and,1833,Andrew Jackson
22,it,PRP,it,1833,Andrew Jackson
23,is,VBZ,be,1833,Andrew Jackson
24,hoped,VBN,hop,1833,Andrew Jackson
25,that,IN,that,1833,Andrew Jackson
26,congress,NNP,Congress,1833,Andrew Jackson
27,may,MD,may,1833,Andrew Jackson
28,feel,VB,feel,1833,Andrew Jackson
29,disposed,JJ,disposed,1833,Andrew Jackson
30,to,TO,to,1833,Andrew Jackson
31,make,VB,make,1833,Andrew Jackson
32,promptly,RB,promptly,1833,Andrew Jackson
33,every,DT,every,1833,Andrew Jackson
34,suitable,JJ,suitable,1833,Andrew Jackson
35,provision,NN,provision,1833,Andrew Jackson
36,desired,VBD,desire,1833,Andrew Jackson
37,either,CC,either,1833,Andrew Jackson
38,for,IN,for,1833,Andrew Jackson
39,preserving,VBG,preserve,1833,Andrew Jackson
40,or,CC,or,1833,Andrew Jackson
41,improving,VBG,improve,1833,Andrew Jackson
42,the,DT,the,1833,Andrew Jackson
43,system,NN,system,1833,Andrew Jackson
44,the,DT,The,1833,Andrew Jackson
45,general,JJ,general,1833,Andrew Jackson
46,post,NNP,Post,1833,Andrew Jackson
47,office,NNP,Office,1833,Andrew Jackson
48,department,NNP,Department,1833,Andrew Jackson
49,has,VBZ,have,1833,Andrew Jackson
50,continued,VBN,continue,1833,Andrew Jackson
51,upon,IN,upon,1833,Andrew Jackson
52,the,DT,the,1833,Andrew Jackson
53,strength,NN,strength,1833,Andrew Jackson
54,of,IN,of,1833,Andrew Jackson
55,its,PRP$,its,1833,Andrew Jackson
56,own,JJ,own,1833,Andrew Jackson
57,resources,NNS,resource,1833,Andrew Jackson
58,to,TO,to,1833,Andrew Jackson
59,facilitate,VB,facilitate,1833,Andrew Jackson
60,the,DT,the,1833,Andrew Jackson
61,means,NNS,mean,1833,Andrew Jackson
62,of,IN,of,1833,Andrew Jackson
63,communication,NN,communication,1833,Andrew Jackson
64,between,IN,between,1833,Andrew Jackson
65,the,DT,the,1833,Andrew Jackson
66,various,JJ,various,1833,Andrew Jackson
67,portions,NNS,portion,1833,Andrew Jackson
68,of,IN,of,1833,Andrew Jackson
69,the,DT,the,1833,Andrew Jackson
70,union,NNP,Union,1833,Andrew Jackson
71,with,IN,with,1833,Andrew Jackson
72,increased,JJ,increased,1833,Andrew Jackson
73,activity,NN,activity,1833,Andrew Jackson
74,the,DT,The,1833,Andrew Jackson
75,method,NN,method,1833,Andrew Jackson
76,however,RB,however,1833,Andrew Jackson
77,in,IN,in,1833,Andrew Jackson
78,which,WDT,which,1833,Andrew Jackson
79,the,DT,the,1833,Andrew Jackson
80,accounts,NNS,account,1833,Andrew Jackson
81,of,IN,of,1833,Andrew Jackson
82,the,DT,the,1833,Andrew Jackson
83,transportation,NN,transportation,1833,Andrew Jackson
84,of,IN,of,1833,Andrew Jackson
85,the,DT,the,1833,Andrew Jackson
86,mail,NN,mail,1833,Andrew Jackson
87,have,VBP,have,1833,Andrew Jackson
88,always,RB,always,1833,Andrew Jackson
89,been,VBN,be,1833,Andrew Jackson
90,kept,JJ,kept,1833,Andrew Jackson
91,appears,VBZ,appear,1833,Andrew Jackson
92,to,TO,to,1833,Andrew Jackson
93,have,VB,have,1833,Andrew Jackson
94,presented,VBN,present,1833,Andrew Jackson
95,an,DT,an,1833,Andrew Jackson
