,word,pos,lemma,year,president
0,again,RB,Again,1910,William Taft
1,in,IN,in,1910,William Taft
2,the,DT,the,1910,William Taft
3,collection,NN,collection,1910,William Taft
4,of,IN,of,1910,William Taft
5,the,DT,the,1910,William Taft
6,revenues,NNS,revenue,1910,William Taft
7,especially,RB,especially,1910,William Taft
8,the,DT,the,1910,William Taft
9,customs,NNS,custom,1910,William Taft
10,revenues,NNS,revenue,1910,William Taft
11,a,DT,a,1910,William Taft
12,very,RB,very,1910,William Taft
13,great,JJ,great,1910,William Taft
14,improvement,NN,improvement,1910,William Taft
15,has,VBZ,have,1910,William Taft
16,been,VBN,be,1910,William Taft
17,effected,VBN,effect,1910,William Taft
18,and,CC,and,1910,William Taft
19,further,JJ,further,1910,William Taft
20,improvements,NNS,improvement,1910,William Taft
21,are,VBP,be,1910,William Taft
22,contemplated,VBN,contemplate,1910,William Taft
23,by,IN,By,1910,William Taft
24,the,DT,the,1910,William Taft
25,detection,NN,detection,1910,William Taft
26,of,IN,of,1910,William Taft
27,frauds,NN,fraud,1910,William Taft
28,in,IN,in,1910,William Taft
29,weighing,VBG,weigh,1910,William Taft
30,sugar,NN,sugar,1910,William Taft
31,upwards,NNS,upwards,1910,William Taft
32,of,IN,of,1910,William Taft
33,"3,400,000",CD,"3,400,000",1910,William Taft
34,have,VBP,have,1910,William Taft
35,been,VBN,be,1910,William Taft
36,recovered,VBN,recover,1910,William Taft
37,from,IN,from,1910,William Taft
38,the,DT,the,1910,William Taft
39,beneficiaries,NNS,beneficiary,1910,William Taft
40,of,IN,of,1910,William Taft
41,the,DT,the,1910,William Taft
42,fraud,NN,fraud,1910,William Taft
43,and,CC,and,1910,William Taft
44,an,DT,an,1910,William Taft
45,entirely,RB,entirely,1910,William Taft
46,new,JJ,new,1910,William Taft
47,system,NN,system,1910,William Taft
48,free,JJ,free,1910,William Taft
49,from,IN,from,1910,William Taft
50,the,DT,the,1910,William Taft
51,possibilities,NNS,possibility,1910,William Taft
52,of,IN,of,1910,William Taft
53,such,JJ,such,1910,William Taft
54,abuse,NN,abuse,1910,William Taft
55,has,VBZ,have,1910,William Taft
56,been,VBN,be,1910,William Taft
57,devised,VBN,devise,1910,William Taft
58,the,DT,The,1910,William Taft
59,department,NNP,Department,1910,William Taft
60,has,VBZ,have,1910,William Taft
61,perfected,VBN,perfect,1910,William Taft
62,the,DT,the,1910,William Taft
63,method,NN,method,1910,William Taft
64,of,IN,of,1910,William Taft
65,collecting,VBG,collect,1910,William Taft
66,duties,NNS,duty,1910,William Taft
67,at,IN,at,1910,William Taft
68,the,DT,the,1910,William Taft
69,port,NNP,Port,1910,William Taft
70,of,IN,of,1910,William Taft
71,new,NNP,New,1910,William Taft
72,york,NNP,York,1910,William Taft
73,so,RB,so,1910,William Taft
74,as,IN,as,1910,William Taft
75,to,TO,to,1910,William Taft
76,save,VB,save,1910,William Taft
77,the,DT,the,1910,William Taft
78,government,NNP,Government,1910,William Taft
79,upwards,NNS,upwards,1910,William Taft
80,of,IN,of,1910,William Taft
81,ten,NN,ten,1910,William Taft
82,or,CC,or,1910,William Taft
83,eleven,VBN,eleven,1910,William Taft
84,million,CD,million,1910,William Taft
85,dollars,NNS,dollar,1910,William Taft
86,and,CC,and,1910,William Taft
87,the,DT,the,1910,William Taft
88,same,JJ,same,1910,William Taft
89,spirit,NN,spirit,1910,William Taft
90,of,IN,of,1910,William Taft
91,change,NN,change,1910,William Taft
92,and,CC,and,1910,William Taft
93,reform,NN,reform,1910,William Taft
94,has,VBZ,have,1910,William Taft
95,been,VBN,be,1910,William Taft
96,infused,VBN,infuse,1910,William Taft
97,into,IN,into,1910,William Taft
98,the,DT,the,1910,William Taft
99,other,JJ,other,1910,William Taft
100,customs,NNS,custom,1910,William Taft
101,offices,NNS,office,1910,William Taft
102,of,IN,of,1910,William Taft
103,the,DT,the,1910,William Taft
104,country,NN,country,1910,William Taft
105,the,DT,The,1910,William Taft
106,methods,NNS,method,1910,William Taft
107,used,VBN,use,1910,William Taft
108,at,IN,at,1910,William Taft
109,many,JJ,many,1910,William Taft
110,places,NNS,place,1910,William Taft
111,are,VBP,be,1910,William Taft
112,archaic,JJ,archaic,1910,William Taft
113,there,EX,There,1910,William Taft
114,would,MD,would,1910,William Taft
115,seem,VB,seem,1910,William Taft
116,to,TO,to,1910,William Taft
117,be,VB,be,1910,William Taft
118,no,DT,no,1910,William Taft
119,reason,NN,reason,1910,William Taft
120,at,IN,at,1910,William Taft
121,all,DT,all,1910,William Taft
122,why,WRB,why,1910,William Taft
123,the,DT,the,1910,William Taft
124,surveyor,NN,Surveyor,1910,William Taft
125,of,IN,of,1910,William Taft
126,the,DT,the,1910,William Taft
127,port,NNP,Port,1910,William Taft
128,who,WP,who,1910,William Taft
129,really,RB,really,1910,William Taft
130,acts,VBZ,act,1910,William Taft
131,for,IN,for,1910,William Taft
132,the,DT,the,1910,William Taft
133,collector,NNP,Collector,1910,William Taft
134,should,MD,should,1910,William Taft
135,not,RB,not,1910,William Taft
136,be,VB,be,1910,William Taft
137,a,DT,a,1910,William Taft
138,subordinate,NN,subordinate,1910,William Taft
139,of,IN,of,1910,William Taft
140,the,DT,the,1910,William Taft
141,collector,NNP,Collector,1910,William Taft
142,at,IN,at,1910,William Taft
143,a,DT,a,1910,William Taft
144,less,JJR,less,1910,William Taft
145,salary,JJ,salary,1910,William Taft
146,and,CC,and,1910,William Taft
147,directly,RB,directly,1910,William Taft
148,under,IN,under,1910,William Taft
149,his,PRP$,his,1910,William Taft
150,control,NN,control,1910,William Taft
151,and,CC,and,1910,William Taft
152,there,EX,there,1910,William Taft
153,is,VBZ,be,1910,William Taft
154,but,CC,but,1910,William Taft
155,little,JJ,little,1910,William Taft
156,reason,NN,reason,1910,William Taft
157,for,IN,for,1910,William Taft
158,the,DT,the,1910,William Taft
159,existence,NN,existence,1910,William Taft
160,of,IN,of,1910,William Taft
161,the,DT,the,1910,William Taft
162,naval,NNP,Naval,1910,William Taft
163,officer,NNP,Officer,1910,William Taft
164,who,WP,who,1910,William Taft
165,is,VBZ,be,1910,William Taft
166,a,DT,a,1910,William Taft
167,kind,NN,kind,1910,William Taft
168,of,IN,of,1910,William Taft
169,local,JJ,local,1910,William Taft
170,auditor,NN,auditor,1910,William Taft
171,his,PRP$,His,1910,William Taft
172,work,NN,work,1910,William Taft
173,is,VBZ,be,1910,William Taft
174,mainly,RB,mainly,1910,William Taft
175,an,DT,an,1910,William Taft
176,examination,NN,examination,1910,William Taft
177,of,IN,of,1910,William Taft
178,accounts,NNS,account,1910,William Taft
179,which,WDT,which,1910,William Taft
180,is,VBZ,be,1910,William Taft
181,conducted,VBN,conduct,1910,William Taft
182,again,RB,again,1910,William Taft
183,in,IN,in,1910,William Taft
184,washington,NNP,Washington,1910,William Taft
185,and,CC,and,1910,William Taft
186,which,WDT,which,1910,William Taft
187,results,NNS,result,1910,William Taft
188,in,IN,in,1910,William Taft
189,no,DT,no,1910,William Taft
190,greater,JJR,great,1910,William Taft
191,security,NN,security,1910,William Taft
192,to,TO,to,1910,William Taft
193,the,DT,the,1910,William Taft
194,government,NNP,Government,1910,William Taft
195,the,DT,The,1910,William Taft
196,naval,JJ,Naval,1910,William Taft
197,officers,NNS,Officers,1910,William Taft
198,in,IN,in,1910,William Taft
199,the,DT,the,1910,William Taft
200,various,JJ,various,1910,William Taft
201,ports,NNS,port,1910,William Taft
202,are,VBP,be,1910,William Taft
203,presidential,JJ,Presidential,1910,William Taft
204,appointees,NNS,appointee,1910,William Taft
205,many,JJ,many,1910,William Taft
206,of,IN,of,1910,William Taft
207,them,PRP,them,1910,William Taft
208,drawing,VBG,draw,1910,William Taft
209,good,JJ,good,1910,William Taft
210,salaries,NNS,salary,1910,William Taft
211,and,CC,and,1910,William Taft
212,those,DT,those,1910,William Taft
213,offices,NNS,office,1910,William Taft
214,should,MD,should,1910,William Taft
215,be,VB,be,1910,William Taft
216,abolished,VBN,abolish,1910,William Taft
217,or,CC,or,1910,William Taft
218,with,IN,with,1910,William Taft
219,reduced,VBN,reduce,1910,William Taft
220,force,NN,force,1910,William Taft
221,made,VBD,make,1910,William Taft
222,part,NN,part,1910,William Taft
223,of,IN,of,1910,William Taft
224,the,DT,the,1910,William Taft
225,central,JJ,central,1910,William Taft
226,auditing,NN,auditing,1910,William Taft
227,system,NN,system,1910,William Taft
228,there,EX,There,1910,William Taft
229,are,VBP,be,1910,William Taft
230,entirely,RB,entirely,1910,William Taft
231,too,RB,too,1910,William Taft
232,many,JJ,many,1910,William Taft
233,customs,NNS,custom,1910,William Taft
234,districts,NNS,district,1910,William Taft
235,and,CC,and,1910,William Taft
236,too,RB,too,1910,William Taft
237,many,JJ,many,1910,William Taft
238,customs,NNS,custom,1910,William Taft
239,collectors,NNS,collector,1910,William Taft
240,these,DT,These,1910,William Taft
241,districts,NNS,district,1910,William Taft
242,should,MD,should,1910,William Taft
243,be,VB,be,1910,William Taft
244,consolidated,VBN,consolidate,1910,William Taft
245,and,CC,and,1910,William Taft
246,the,DT,the,1910,William Taft
247,collectors,NNS,collector,1910,William Taft
248,in,IN,in,1910,William Taft
249,charge,NN,charge,1910,William Taft
250,of,IN,of,1910,William Taft
251,them,PRP,them,1910,William Taft
252,who,WP,who,1910,William Taft
253,draw,VBP,draw,1910,William Taft
254,good,JJ,good,1910,William Taft
255,salaries,NNS,salary,1910,William Taft
256,many,JJ,many,1910,William Taft
257,of,IN,of,1910,William Taft
258,them,PRP,them,1910,William Taft
259,out,IN,out,1910,William Taft
260,of,IN,of,1910,William Taft
261,proportion,NN,proportion,1910,William Taft
262,to,TO,to,1910,William Taft
263,the,DT,the,1910,William Taft
264,collections,NNS,collection,1910,William Taft
265,made,VBD,make,1910,William Taft
266,should,MD,should,1910,William Taft
267,be,VB,be,1910,William Taft
268,abolished,VBN,abolish,1910,William Taft
269,or,CC,or,1910,William Taft
270,treated,VBN,treat,1910,William Taft
271,as,IN,as,1910,William Taft
272,mere,JJ,mere,1910,William Taft
273,branch,NN,branch,1910,William Taft
274,offices,NNS,office,1910,William Taft
275,in,IN,in,1910,William Taft
276,accordance,NN,accordance,1910,William Taft
277,with,IN,with,1910,William Taft
278,the,DT,the,1910,William Taft
279,plan,NN,plan,1910,William Taft
280,of,IN,of,1910,William Taft
281,the,DT,the,1910,William Taft
282,treasury,NNP,Treasury,1910,William Taft
283,department,NNP,Department,1910,William Taft
284,which,WDT,which,1910,William Taft
285,will,MD,will,1910,William Taft
286,be,VB,be,1910,William Taft
287,presented,VBN,present,1910,William Taft
288,for,IN,for,1910,William Taft
289,the,DT,the,1910,William Taft
290,consideration,NN,consideration,1910,William Taft
291,of,IN,of,1910,William Taft
292,congress,NNP,Congress,1910,William Taft
293,as,IN,As,1910,William Taft
294,an,DT,an,1910,William Taft
295,illustration,NN,illustration,1910,William Taft
296,the,DT,the,1910,William Taft
297,cost,NN,cost,1910,William Taft
298,of,IN,of,1910,William Taft
299,collecting,VBG,collect,1910,William Taft
300,1,CD,1,1910,William Taft
301,of,IN,of,1910,William Taft
302,revenue,NN,revenue,1910,William Taft
303,at,IN,at,1910,William Taft
304,typical,JJ,typical,1910,William Taft
305,small,JJ,small,1910,William Taft
306,ports,NNS,port,1910,William Taft
307,like,IN,like,1910,William Taft
308,the,DT,the,1910,William Taft
309,port,NN,port,1910,William Taft
