,word,pos,lemma,year,president
0,the,DT,The,1880,Rutherford B. Hayes
1,efforts,NNS,effort,1880,Rutherford B. Hayes
2,of,IN,of,1880,Rutherford B. Hayes
3,the,DT,the,1880,Rutherford B. Hayes
4,department,NNP,Department,1880,Rutherford B. Hayes
5,of,IN,of,1880,Rutherford B. Hayes
6,state,NNP,State,1880,Rutherford B. Hayes
7,to,TO,to,1880,Rutherford B. Hayes
8,enlarge,VB,enlarge,1880,Rutherford B. Hayes
9,the,DT,the,1880,Rutherford B. Hayes
10,trade,NN,trade,1880,Rutherford B. Hayes
11,and,CC,and,1880,Rutherford B. Hayes
12,commerce,NN,commerce,1880,Rutherford B. Hayes
13,of,IN,of,1880,Rutherford B. Hayes
14,the,DT,the,1880,Rutherford B. Hayes
15,united,NNP,United,1880,Rutherford B. Hayes
16,states,NNPS,States,1880,Rutherford B. Hayes
17,through,IN,through,1880,Rutherford B. Hayes
18,the,DT,the,1880,Rutherford B. Hayes
19,active,JJ,active,1880,Rutherford B. Hayes
20,agency,NN,agency,1880,Rutherford B. Hayes
21,of,IN,of,1880,Rutherford B. Hayes
22,consular,JJ,consular,1880,Rutherford B. Hayes
23,officers,NNS,officer,1880,Rutherford B. Hayes
24,and,CC,and,1880,Rutherford B. Hayes
25,through,IN,through,1880,Rutherford B. Hayes
26,the,DT,the,1880,Rutherford B. Hayes
27,dissemination,NN,dissemination,1880,Rutherford B. Hayes
28,of,IN,of,1880,Rutherford B. Hayes
29,information,NN,information,1880,Rutherford B. Hayes
30,obtained,VBN,obtain,1880,Rutherford B. Hayes
31,from,IN,from,1880,Rutherford B. Hayes
32,them,PRP,them,1880,Rutherford B. Hayes
33,have,VBP,have,1880,Rutherford B. Hayes
34,been,VBN,be,1880,Rutherford B. Hayes
35,unrelaxed,JJ,unrelaxed,1880,Rutherford B. Hayes
36,the,DT,The,1880,Rutherford B. Hayes
37,interest,NN,interest,1880,Rutherford B. Hayes
38,in,IN,in,1880,Rutherford B. Hayes
39,these,DT,these,1880,Rutherford B. Hayes
40,efforts,NNS,effort,1880,Rutherford B. Hayes
41,as,IN,as,1880,Rutherford B. Hayes
42,developed,VBN,develop,1880,Rutherford B. Hayes
43,in,IN,in,1880,Rutherford B. Hayes
44,our,PRP$,our,1880,Rutherford B. Hayes
45,commercial,JJ,commercial,1880,Rutherford B. Hayes
46,communities,NNS,community,1880,Rutherford B. Hayes
47,and,CC,and,1880,Rutherford B. Hayes
48,the,DT,the,1880,Rutherford B. Hayes
49,value,NN,value,1880,Rutherford B. Hayes
50,of,IN,of,1880,Rutherford B. Hayes
51,the,DT,the,1880,Rutherford B. Hayes
52,information,NN,information,1880,Rutherford B. Hayes
53,secured,VBN,secure,1880,Rutherford B. Hayes
54,by,IN,by,1880,Rutherford B. Hayes
55,this,DT,this,1880,Rutherford B. Hayes
56,means,VBZ,mean,1880,Rutherford B. Hayes
57,to,TO,to,1880,Rutherford B. Hayes
58,the,DT,the,1880,Rutherford B. Hayes
59,trade,NN,trade,1880,Rutherford B. Hayes
60,and,CC,and,1880,Rutherford B. Hayes
61,manufactures,NNS,manufacture,1880,Rutherford B. Hayes
