,word,pos,lemma,year,president
0,to,TO,To,1813,James Madison
1,render,VB,render,1813,James Madison
2,the,DT,the,1813,James Madison
3,justice,NN,justice,1813,James Madison
4,of,IN,of,1813,James Madison
5,the,DT,the,1813,James Madison
6,war,NN,war,1813,James Madison
7,on,IN,on,1813,James Madison
8,our,PRP$,our,1813,James Madison
9,part,NN,part,1813,James Madison
10,the,DT,the,1813,James Madison
11,more,RBR,more,1813,James Madison
12,conspicuous,JJ,conspicuous,1813,James Madison
13,the,DT,the,1813,James Madison
14,reluctance,NN,reluctance,1813,James Madison
15,to,TO,to,1813,James Madison
16,commence,VB,commence,1813,James Madison
17,it,PRP,it,1813,James Madison
18,was,VBD,be,1813,James Madison
19,followed,VBN,follow,1813,James Madison
20,by,IN,by,1813,James Madison
21,the,DT,the,1813,James Madison
22,earliest,JJS,early,1813,James Madison
23,and,CC,and,1813,James Madison
24,strongest,JJS,strong,1813,James Madison
25,manifestations,NNS,manifestation,1813,James Madison
26,of,IN,of,1813,James Madison
27,a,DT,a,1813,James Madison
28,disposition,NN,disposition,1813,James Madison
29,to,TO,to,1813,James Madison
30,arrest,VB,arrest,1813,James Madison
31,its,PRP$,its,1813,James Madison
32,progress,NN,progress,1813,James Madison
33,the,DT,The,1813,James Madison
34,sword,NN,sword,1813,James Madison
35,was,VBD,be,1813,James Madison
36,scarcely,RB,scarcely,1813,James Madison
37,out,IN,out,1813,James Madison
38,of,IN,of,1813,James Madison
39,the,DT,the,1813,James Madison
40,scabbard,NN,scabbard,1813,James Madison
41,before,IN,before,1813,James Madison
42,the,DT,the,1813,James Madison
43,enemy,NN,enemy,1813,James Madison
44,was,VBD,be,1813,James Madison
45,apprised,VBN,apprise,1813,James Madison
46,of,IN,of,1813,James Madison
47,the,DT,the,1813,James Madison
48,reasonable,JJ,reasonable,1813,James Madison
49,terms,NNS,term,1813,James Madison
50,on,IN,on,1813,James Madison
51,which,WDT,which,1813,James Madison
52,it,PRP,it,1813,James Madison
53,would,MD,would,1813,James Madison
54,be,VB,be,1813,James Madison
55,resheathed,VBN,resheathed,1813,James Madison
56,still,RB,Still,1813,James Madison
57,more,RBR,more,1813,James Madison
58,precise,JJ,precise,1813,James Madison
59,advances,NNS,advance,1813,James Madison
60,were,VBD,be,1813,James Madison
61,repeated,VBN,repeat,1813,James Madison
62,and,CC,and,1813,James Madison
63,have,VBP,have,1813,James Madison
64,been,VBN,be,1813,James Madison
65,received,VBN,receive,1813,James Madison
66,in,IN,in,1813,James Madison
67,a,DT,a,1813,James Madison
68,spirit,NN,spirit,1813,James Madison
69,forbidding,VBG,forbid,1813,James Madison
70,every,DT,every,1813,James Madison
71,reliance,NN,reliance,1813,James Madison
72,not,RB,not,1813,James Madison
73,placed,VBN,place,1813,James Madison
74,on,IN,on,1813,James Madison
75,the,DT,the,1813,James Madison
76,military,JJ,military,1813,James Madison
77,resources,NNS,resource,1813,James Madison
78,of,IN,of,1813,James Madison
79,the,DT,the,1813,James Madison
80,nation,NN,nation,1813,James Madison
81,these,DT,These,1813,James Madison
82,resources,NNS,resource,1813,James Madison
83,are,VBP,be,1813,James Madison
84,amply,RB,amply,1813,James Madison
85,sufficient,JJ,sufficient,1813,James Madison
86,to,TO,to,1813,James Madison
87,bring,VB,bring,1813,James Madison
88,the,DT,the,1813,James Madison
89,war,NN,war,1813,James Madison
90,to,TO,to,1813,James Madison
91,an,DT,an,1813,James Madison
92,honorable,JJ,honorable,1813,James Madison
93,issue,NN,issue,1813,James Madison
94,our,PRP$,Our,1813,James Madison
95,nation,NN,nation,1813,James Madison
96,is,VBZ,be,1813,James Madison
97,in,IN,in,1813,James Madison
98,number,NN,number,1813,James Madison
99,more,JJR,more,1813,James Madison
100,than,IN,than,1813,James Madison
101,half,PDT,half,1813,James Madison
102,that,DT,that,1813,James Madison
103,of,IN,of,1813,James Madison
104,the,DT,the,1813,James Madison
105,british,JJ,British,1813,James Madison
106,isles,NNP,Isles,1813,James Madison
107,it,PRP,It,1813,James Madison
108,is,VBZ,be,1813,James Madison
109,composed,VBN,compose,1813,James Madison
110,of,IN,of,1813,James Madison
111,a,DT,a,1813,James Madison
112,brave,NN,brave,1813,James Madison
113,a,DT,a,1813,James Madison
114,free,JJ,free,1813,James Madison
115,a,DT,a,1813,James Madison
116,virtuous,JJ,virtuous,1813,James Madison
117,and,CC,and,1813,James Madison
118,an,DT,an,1813,James Madison
119,intelligent,JJ,intelligent,1813,James Madison
120,people,NNS,people,1813,James Madison
