,word,pos,lemma,year,president
0,it,PRP,It,1858,James Buchanan
1,is,VBZ,be,1858,James Buchanan
2,my,PRP$,my,1858,James Buchanan
3,earnest,JJ,earnest,1858,James Buchanan
4,desire,NN,desire,1858,James Buchanan
5,that,WDT,that,1858,James Buchanan
6,every,DT,every,1858,James Buchanan
7,misunderstanding,NN,misunderstanding,1858,James Buchanan
8,with,IN,with,1858,James Buchanan
9,the,DT,the,1858,James Buchanan
10,government,NNP,Government,1858,James Buchanan
11,of,IN,of,1858,James Buchanan
12,great,NNP,Great,1858,James Buchanan
13,britain,NNP,Britain,1858,James Buchanan
14,should,MD,should,1858,James Buchanan
15,be,VB,be,1858,James Buchanan
16,amicably,RB,amicably,1858,James Buchanan
17,and,CC,and,1858,James Buchanan
18,speedily,RB,speedily,1858,James Buchanan
19,adjusted,VBN,adjust,1858,James Buchanan
20,it,PRP,It,1858,James Buchanan
21,has,VBZ,have,1858,James Buchanan
22,been,VBN,be,1858,James Buchanan
23,the,DT,the,1858,James Buchanan
24,misfortune,NN,misfortune,1858,James Buchanan
25,of,IN,of,1858,James Buchanan
26,both,DT,both,1858,James Buchanan
27,countries,NNS,country,1858,James Buchanan
28,almost,RB,almost,1858,James Buchanan
29,ever,RB,ever,1858,James Buchanan
30,since,IN,since,1858,James Buchanan
31,the,DT,the,1858,James Buchanan
32,period,NN,period,1858,James Buchanan
33,of,IN,of,1858,James Buchanan
34,the,DT,the,1858,James Buchanan
35,revolution,NNP,Revolution,1858,James Buchanan
36,to,TO,to,1858,James Buchanan
37,have,VB,have,1858,James Buchanan
38,been,VBN,be,1858,James Buchanan
39,annoyed,VBN,annoy,1858,James Buchanan
40,by,IN,by,1858,James Buchanan
41,a,DT,a,1858,James Buchanan
42,succession,NN,succession,1858,James Buchanan
43,of,IN,of,1858,James Buchanan
44,irritating,VBG,irritate,1858,James Buchanan
45,and,CC,and,1858,James Buchanan
46,dangerous,JJ,dangerous,1858,James Buchanan
47,questions,NNS,question,1858,James Buchanan
48,threatening,VBG,threaten,1858,James Buchanan
49,their,PRP$,their,1858,James Buchanan
50,friendly,JJ,friendly,1858,James Buchanan
51,relations,NNS,relation,1858,James Buchanan
52,this,DT,This,1858,James Buchanan
53,has,VBZ,have,1858,James Buchanan
54,partially,RB,partially,1858,James Buchanan
55,prevented,VBN,prevent,1858,James Buchanan
56,the,DT,the,1858,James Buchanan
57,full,JJ,full,1858,James Buchanan
58,development,NN,development,1858,James Buchanan
59,of,IN,of,1858,James Buchanan
60,those,DT,those,1858,James Buchanan
61,feelings,NNS,feeling,1858,James Buchanan
62,of,IN,of,1858,James Buchanan
63,mutual,JJ,mutual,1858,James Buchanan
64,friendship,NN,friendship,1858,James Buchanan
65,between,IN,between,1858,James Buchanan
66,the,DT,the,1858,James Buchanan
67,people,NNS,people,1858,James Buchanan
68,of,IN,of,1858,James Buchanan
69,the,DT,the,1858,James Buchanan
70,two,CD,two,1858,James Buchanan
71,countries,NNS,country,1858,James Buchanan
72,so,RB,so,1858,James Buchanan
73,natural,JJ,natural,1858,James Buchanan
74,in,IN,in,1858,James Buchanan
75,themselves,PRP,themselves,1858,James Buchanan
76,and,CC,and,1858,James Buchanan
77,so,RB,so,1858,James Buchanan
78,conducive,JJ,conducive,1858,James Buchanan
79,to,TO,to,1858,James Buchanan
80,their,PRP$,their,1858,James Buchanan
81,common,JJ,common,1858,James Buchanan
82,interest,NN,interest,1858,James Buchanan
83,any,DT,Any,1858,James Buchanan
84,serious,JJ,serious,1858,James Buchanan
85,interruption,NN,interruption,1858,James Buchanan
86,of,IN,of,1858,James Buchanan
87,the,DT,the,1858,James Buchanan
88,commerce,NN,commerce,1858,James Buchanan
89,between,IN,between,1858,James Buchanan
90,the,DT,the,1858,James Buchanan
91,united,NNP,United,1858,James Buchanan
92,states,NNPS,States,1858,James Buchanan
93,and,CC,and,1858,James Buchanan
94,great,NNP,Great,1858,James Buchanan
95,britain,NNP,Britain,1858,James Buchanan
96,would,MD,would,1858,James Buchanan
97,be,VB,be,1858,James Buchanan
98,equally,RB,equally,1858,James Buchanan
99,injurious,JJ,injurious,1858,James Buchanan
100,to,TO,to,1858,James Buchanan
101,both,DT,both,1858,James Buchanan
102,in,IN,In,1858,James Buchanan
103,fact,NN,fact,1858,James Buchanan
104,no,DT,no,1858,James Buchanan
105,two,CD,two,1858,James Buchanan
106,nations,NNS,nation,1858,James Buchanan
107,have,VBP,have,1858,James Buchanan
108,ever,RB,ever,1858,James Buchanan
109,existed,VBN,exist,1858,James Buchanan
110,on,IN,on,1858,James Buchanan
111,the,DT,the,1858,James Buchanan
112,face,NN,face,1858,James Buchanan
113,of,IN,of,1858,James Buchanan
114,the,DT,the,1858,James Buchanan
115,earth,NN,earth,1858,James Buchanan
116,which,WDT,which,1858,James Buchanan
117,could,MD,could,1858,James Buchanan
118,do,VB,do,1858,James Buchanan
119,each,DT,each,1858,James Buchanan
120,other,JJ,other,1858,James Buchanan
121,so,RB,so,1858,James Buchanan
122,much,JJ,much,1858,James Buchanan
123,good,NN,good,1858,James Buchanan
124,or,CC,or,1858,James Buchanan
125,so,RB,so,1858,James Buchanan
126,much,JJ,much,1858,James Buchanan
127,harm,NN,harm,1858,James Buchanan
128,entertaining,VBG,Entertaining,1858,James Buchanan
129,these,DT,these,1858,James Buchanan
130,sentiments,NNS,sentiment,1858,James Buchanan
131,i,PRP,I,1858,James Buchanan
132,am,VBP,be,1858,James Buchanan
133,gratified,VBN,gratify,1858,James Buchanan
134,to,TO,to,1858,James Buchanan
135,inform,VB,inform,1858,James Buchanan
136,you,PRP,you,1858,James Buchanan
137,that,IN,that,1858,James Buchanan
138,the,DT,the,1858,James Buchanan
139,long-pending,JJ,long-pending,1858,James Buchanan
140,controversy,NN,controversy,1858,James Buchanan
141,between,IN,between,1858,James Buchanan
142,the,DT,the,1858,James Buchanan
143,two,CD,two,1858,James Buchanan
144,governments,NNS,Governments,1858,James Buchanan
