,word,pos,lemma,year,president
0,the,DT,The,1849,James K. Polk
1,authority,NN,authority,1849,James K. Polk
2,under,IN,under,1849,James K. Polk
3,which,WDT,which,1849,James K. Polk
4,military,JJ,military,1849,James K. Polk
5,contributions,NNS,contribution,1849,James K. Polk
6,were,VBD,be,1849,James K. Polk
7,exacted,VBN,exact,1849,James K. Polk
8,and,CC,and,1849,James K. Polk
9,collected,VBN,collect,1849,James K. Polk
10,from,IN,from,1849,James K. Polk
11,the,DT,the,1849,James K. Polk
12,enemy,NN,enemy,1849,James K. Polk
13,and,CC,and,1849,James K. Polk
14,applied,VBN,apply,1849,James K. Polk
15,to,TO,to,1849,James K. Polk
16,the,DT,the,1849,James K. Polk
17,support,NN,support,1849,James K. Polk
18,of,IN,of,1849,James K. Polk
19,our,PRP$,our,1849,James K. Polk
20,army,NNP,Army,1849,James K. Polk
21,during,IN,during,1849,James K. Polk
22,the,DT,the,1849,James K. Polk
23,war,NN,war,1849,James K. Polk
24,with,IN,with,1849,James K. Polk
25,mexico,NNP,Mexico,1849,James K. Polk
26,was,VBD,be,1849,James K. Polk
27,stated,VBN,state,1849,James K. Polk
28,in,IN,in,1849,James K. Polk
29,the,DT,the,1849,James K. Polk
30,several,JJ,several,1849,James K. Polk
31,messages,NNS,message,1849,James K. Polk
32,referred,VBN,refer,1849,James K. Polk
33,to,TO,to,1849,James K. Polk
34,in,IN,In,1849,James K. Polk
35,the,DT,the,1849,James K. Polk
36,first,JJ,first,1849,James K. Polk
37,of,IN,of,1849,James K. Polk
38,these,DT,these,1849,James K. Polk
39,messages,NNS,message,1849,James K. Polk
40,i,PRP,I,1849,James K. Polk
41,informed,VBD,inform,1849,James K. Polk
42,congress,NNP,Congress,1849,James K. Polk
43,that,IN,that,1849,James K. Polk
44,--,:,--,1849,James K. Polk
45,on,IN,On,1849,James K. Polk
46,the,DT,the,1849,James K. Polk
47,31st,CD,31st,1849,James K. Polk
48,of,IN,of,1849,James K. Polk
49,march,NNP,March,1849,James K. Polk
50,last,JJ,last,1849,James K. Polk
51,i,PRP,I,1849,James K. Polk
52,caused,VBD,cause,1849,James K. Polk
53,an,DT,an,1849,James K. Polk
54,order,NN,order,1849,James K. Polk
55,to,TO,to,1849,James K. Polk
56,be,VB,be,1849,James K. Polk
57,issued,VBN,issue,1849,James K. Polk
58,to,TO,to,1849,James K. Polk
59,our,PRP$,our,1849,James K. Polk
60,military,JJ,military,1849,James K. Polk
61,and,CC,and,1849,James K. Polk
62,naval,JJ,naval,1849,James K. Polk
63,commanders,NNS,commander,1849,James K. Polk
64,to,TO,to,1849,James K. Polk
65,levy,VB,levy,1849,James K. Polk
66,and,CC,and,1849,James K. Polk
67,collect,VB,collect,1849,James K. Polk
68,a,DT,a,1849,James K. Polk
69,military,JJ,military,1849,James K. Polk
70,contribution,NN,contribution,1849,James K. Polk
71,upon,IN,upon,1849,James K. Polk
72,all,DT,all,1849,James K. Polk
73,vessels,NNS,vessel,1849,James K. Polk
74,and,CC,and,1849,James K. Polk
75,merchandise,NN,merchandise,1849,James K. Polk
76,which,WDT,which,1849,James K. Polk
77,might,MD,might,1849,James K. Polk
78,enter,VB,enter,1849,James K. Polk
79,any,DT,any,1849,James K. Polk
80,of,IN,of,1849,James K. Polk
81,the,DT,the,1849,James K. Polk
82,ports,NNS,port,1849,James K. Polk
83,of,IN,of,1849,James K. Polk
84,mexico,NNP,Mexico,1849,James K. Polk
85,in,IN,in,1849,James K. Polk
86,our,PRP$,our,1849,James K. Polk
87,military,JJ,military,1849,James K. Polk
88,occupation,NN,occupation,1849,James K. Polk
89,and,CC,and,1849,James K. Polk
90,to,TO,to,1849,James K. Polk
91,apply,VB,apply,1849,James K. Polk
92,such,JJ,such,1849,James K. Polk
93,contributions,NNS,contribution,1849,James K. Polk
94,toward,IN,toward,1849,James K. Polk
95,defraying,VBG,defray,1849,James K. Polk
96,the,DT,the,1849,James K. Polk
97,expenses,NNS,expense,1849,James K. Polk
98,of,IN,of,1849,James K. Polk
99,the,DT,the,1849,James K. Polk
100,war,NN,war,1849,James K. Polk
101,by,IN,By,1849,James K. Polk
102,virtue,NN,virtue,1849,James K. Polk
103,of,IN,of,1849,James K. Polk
104,the,DT,the,1849,James K. Polk
105,right,NN,right,1849,James K. Polk
106,of,IN,of,1849,James K. Polk
107,conquest,NN,conquest,1849,James K. Polk
108,and,CC,and,1849,James K. Polk
109,the,DT,the,1849,James K. Polk
110,laws,NNS,law,1849,James K. Polk
111,of,IN,of,1849,James K. Polk
112,war,NN,war,1849,James K. Polk
113,the,DT,the,1849,James K. Polk
114,conqueror,NN,conqueror,1849,James K. Polk
115,consulting,VBG,consult,1849,James K. Polk
116,his,PRP$,his,1849,James K. Polk
117,own,JJ,own,1849,James K. Polk
118,safety,NN,safety,1849,James K. Polk
119,or,CC,or,1849,James K. Polk
120,convenience,NN,convenience,1849,James K. Polk
121,may,MD,may,1849,James K. Polk
122,either,VB,either,1849,James K. Polk
123,exclude,VB,exclude,1849,James K. Polk
124,foreign,JJ,foreign,1849,James K. Polk
125,commerce,NN,commerce,1849,James K. Polk
126,altogether,RB,altogether,1849,James K. Polk
127,from,IN,from,1849,James K. Polk
128,all,DT,all,1849,James K. Polk
129,such,JJ,such,1849,James K. Polk
130,ports,NNS,port,1849,James K. Polk
131,or,CC,or,1849,James K. Polk
132,permit,NN,permit,1849,James K. Polk
133,it,PRP,it,1849,James K. Polk
134,upon,IN,upon,1849,James K. Polk
135,such,JJ,such,1849,James K. Polk
136,terms,NNS,term,1849,James K. Polk
137,and,CC,and,1849,James K. Polk
138,conditions,NNS,condition,1849,James K. Polk
139,as,IN,as,1849,James K. Polk
140,he,PRP,he,1849,James K. Polk
141,may,MD,may,1849,James K. Polk
142,prescribe,VB,prescribe,1849,James K. Polk
143,before,IN,Before,1849,James K. Polk
144,the,DT,the,1849,James K. Polk
145,principal,JJ,principal,1849,James K. Polk
146,ports,NNS,port,1849,James K. Polk
147,of,IN,of,1849,James K. Polk
148,mexico,NNP,Mexico,1849,James K. Polk
149,were,VBD,be,1849,James K. Polk
150,blockaded,VBN,blockade,1849,James K. Polk
151,by,IN,by,1849,James K. Polk
152,our,PRP$,our,1849,James K. Polk
153,navy,NNP,Navy,1849,James K. Polk
154,the,DT,the,1849,James K. Polk
155,revenue,NN,revenue,1849,James K. Polk
156,derived,VBD,derive,1849,James K. Polk
157,from,IN,from,1849,James K. Polk
158,import,NN,import,1849,James K. Polk
159,duties,NNS,duty,1849,James K. Polk
160,under,IN,under,1849,James K. Polk
161,the,DT,the,1849,James K. Polk
162,laws,NNS,law,1849,James K. Polk
163,of,IN,of,1849,James K. Polk
164,mexico,NNP,Mexico,1849,James K. Polk
165,was,VBD,be,1849,James K. Polk
166,paid,VBN,pay,1849,James K. Polk
167,into,IN,into,1849,James K. Polk
168,the,DT,the,1849,James K. Polk
169,mexican,JJ,Mexican,1849,James K. Polk
170,treasury,NN,treasury,1849,James K. Polk
171,after,IN,After,1849,James K. Polk
172,these,DT,these,1849,James K. Polk
173,ports,NNS,port,1849,James K. Polk
174,had,VBD,have,1849,James K. Polk
175,fallen,VBN,fall,1849,James K. Polk
176,into,IN,into,1849,James K. Polk
177,our,PRP$,our,1849,James K. Polk
178,military,JJ,military,1849,James K. Polk
179,possession,NN,possession,1849,James K. Polk
180,the,DT,the,1849,James K. Polk
181,blockade,NN,blockade,1849,James K. Polk
