,word,pos,lemma,year,president
0,on,IN,On,1834,Andrew Jackson
1,the,DT,the,1834,Andrew Jackson
2,contrary,JJ,contrary,1834,Andrew Jackson
3,the,DT,the,1834,Andrew Jackson
4,whole,JJ,whole,1834,Andrew Jackson
5,phraseology,NN,phraseology,1834,Andrew Jackson
6,and,CC,and,1834,Andrew Jackson
7,sense,NN,sense,1834,Andrew Jackson
8,of,IN,of,1834,Andrew Jackson
9,the,DT,the,1834,Andrew Jackson
10,resolution,NN,resolution,1834,Andrew Jackson
11,seem,VBP,seem,1834,Andrew Jackson
12,to,TO,to,1834,Andrew Jackson
13,be,VB,be,1834,Andrew Jackson
14,judicial,JJ,judicial,1834,Andrew Jackson
15,its,PRP$,Its,1834,Andrew Jackson
16,essence,NN,essence,1834,Andrew Jackson
17,true,JJ,true,1834,Andrew Jackson
18,character,NN,character,1834,Andrew Jackson
19,and,CC,and,1834,Andrew Jackson
20,only,RB,only,1834,Andrew Jackson
21,practical,JJ,practical,1834,Andrew Jackson
22,effect,NN,effect,1834,Andrew Jackson
23,are,VBP,be,1834,Andrew Jackson
24,to,TO,to,1834,Andrew Jackson
25,be,VB,be,1834,Andrew Jackson
26,found,VBN,find,1834,Andrew Jackson
27,in,IN,in,1834,Andrew Jackson
28,the,DT,the,1834,Andrew Jackson
29,conduct,NN,conduct,1834,Andrew Jackson
30,which,WDT,which,1834,Andrew Jackson
31,it,PRP,it,1834,Andrew Jackson
32,enlarges,VBZ,enlarge,1834,Andrew Jackson
33,upon,IN,upon,1834,Andrew Jackson
34,the,DT,the,1834,Andrew Jackson
35,president,NNP,President,1834,Andrew Jackson
36,and,CC,and,1834,Andrew Jackson
37,in,IN,in,1834,Andrew Jackson
38,the,DT,the,1834,Andrew Jackson
39,judgment,NN,judgment,1834,Andrew Jackson
40,which,WDT,which,1834,Andrew Jackson
41,it,PRP,it,1834,Andrew Jackson
42,pronounces,VBZ,pronounce,1834,Andrew Jackson
43,on,IN,on,1834,Andrew Jackson
44,that,DT,that,1834,Andrew Jackson
45,conduct,NN,conduct,1834,Andrew Jackson
46,the,DT,The,1834,Andrew Jackson
47,resolution,NN,resolution,1834,Andrew Jackson
48,therefore,RB,therefore,1834,Andrew Jackson
49,though,IN,though,1834,Andrew Jackson
50,discussed,VBN,discuss,1834,Andrew Jackson
51,and,CC,and,1834,Andrew Jackson
52,adopted,VBN,adopt,1834,Andrew Jackson
53,by,IN,by,1834,Andrew Jackson
54,the,DT,the,1834,Andrew Jackson
55,senate,NNP,Senate,1834,Andrew Jackson
56,in,IN,in,1834,Andrew Jackson
57,its,PRP$,its,1834,Andrew Jackson
58,legislative,JJ,legislative,1834,Andrew Jackson
59,capacity,NN,capacity,1834,Andrew Jackson
60,is,VBZ,be,1834,Andrew Jackson
61,in,IN,in,1834,Andrew Jackson
62,its,PRP$,its,1834,Andrew Jackson
63,office,NN,office,1834,Andrew Jackson
64,and,CC,and,1834,Andrew Jackson
65,in,IN,in,1834,Andrew Jackson
66,all,DT,all,1834,Andrew Jackson
67,its,PRP$,its,1834,Andrew Jackson
