,word,pos,lemma,year,president
0,the,DT,The,1846,James K. Polk
1,apprehensions,NNS,apprehension,1846,James K. Polk
2,of,IN,of,1846,James K. Polk
3,a,DT,a,1846,James K. Polk
4,contemplated,JJ,contemplated,1846,James K. Polk
5,mexican,NNP,Mexican,1846,James K. Polk
6,invasion,NN,invasion,1846,James K. Polk
7,have,VBP,have,1846,James K. Polk
8,been,VBN,be,1846,James K. Polk
9,since,IN,since,1846,James K. Polk
10,fully,RB,fully,1846,James K. Polk
11,justified,VBN,justify,1846,James K. Polk
12,by,IN,by,1846,James K. Polk
13,the,DT,the,1846,James K. Polk
14,event,NN,event,1846,James K. Polk
15,the,DT,The,1846,James K. Polk
16,determination,NN,determination,1846,James K. Polk
17,of,IN,of,1846,James K. Polk
18,mexico,NNP,Mexico,1846,James K. Polk
19,to,TO,to,1846,James K. Polk
20,rush,VB,rush,1846,James K. Polk
21,into,IN,into,1846,James K. Polk
22,hostilities,NNS,hostility,1846,James K. Polk
23,with,IN,with,1846,James K. Polk
24,the,DT,the,1846,James K. Polk
25,united,NNP,United,1846,James K. Polk
26,states,NNPS,States,1846,James K. Polk
27,was,VBD,be,1846,James K. Polk
28,afterwards,NNS,afterwards,1846,James K. Polk
29,manifested,VBN,manifest,1846,James K. Polk
30,from,IN,from,1846,James K. Polk
31,the,DT,the,1846,James K. Polk
32,whole,JJ,whole,1846,James K. Polk
33,tenor,NN,tenor,1846,James K. Polk
34,of,IN,of,1846,James K. Polk
35,the,DT,the,1846,James K. Polk
36,note,NN,note,1846,James K. Polk
37,of,IN,of,1846,James K. Polk
38,the,DT,the,1846,James K. Polk
39,mexican,NNP,Mexican,1846,James K. Polk
40,minister,NN,minister,1846,James K. Polk
41,of,IN,of,1846,James K. Polk
42,foreign,JJ,foreign,1846,James K. Polk
43,affairs,NNS,affair,1846,James K. Polk
44,to,TO,to,1846,James K. Polk
45,our,PRP$,our,1846,James K. Polk
46,minister,NN,minister,1846,James K. Polk
47,bearing,NN,bearing,1846,James K. Polk
48,date,NN,date,1846,James K. Polk
49,on,IN,on,1846,James K. Polk
50,the,DT,the,1846,James K. Polk
51,12th,CD,12th,1846,James K. Polk
52,of,IN,of,1846,James K. Polk
53,march,NNP,March,1846,James K. Polk
54,1846,CD,1846,1846,James K. Polk
55,paredes,NNS,Paredes,1846,James K. Polk
56,had,VBD,have,1846,James K. Polk
57,then,RB,then,1846,James K. Polk
