,word,pos,lemma,year,president
0,we,PRP,We,1928,Calvin Coolidge
1,should,MD,should,1928,Calvin Coolidge
2,provide,VB,provide,1928,Calvin Coolidge
3,our,PRP$,our,1928,Calvin Coolidge
4,southern,JJ,southern,1928,Calvin Coolidge
5,neighbors,NNS,neighbor,1928,Calvin Coolidge
6,if,IN,if,1928,Calvin Coolidge
7,they,PRP,they,1928,Calvin Coolidge
8,request,VBP,request,1928,Calvin Coolidge
9,it,PRP,it,1928,Calvin Coolidge
10,with,IN,with,1928,Calvin Coolidge
11,such,JJ,such,1928,Calvin Coolidge
12,engineer,NN,engineer,1928,Calvin Coolidge
13,advisors,NNS,advisor,1928,Calvin Coolidge
14,for,IN,for,1928,Calvin Coolidge
15,the,DT,the,1928,Calvin Coolidge
16,construction,NN,construction,1928,Calvin Coolidge
17,of,IN,of,1928,Calvin Coolidge
18,roads,NNS,road,1928,Calvin Coolidge
19,and,CC,and,1928,Calvin Coolidge
20,bridges,NNS,bridge,1928,Calvin Coolidge
21,private,JJ,Private,1928,Calvin Coolidge
22,t1literests,NNS,t1literests,1928,Calvin Coolidge
23,should,MD,should,1928,Calvin Coolidge
24,look,VB,look,1928,Calvin Coolidge
25,with,IN,with,1928,Calvin Coolidge
26,favor,NN,favor,1928,Calvin Coolidge
27,upon,IN,upon,1928,Calvin Coolidge
28,all,DT,all,1928,Calvin Coolidge
29,reasonable,JJ,reasonable,1928,Calvin Coolidge
30,loans,NNS,loan,1928,Calvin Coolidge
31,sought,VBN,seek,1928,Calvin Coolidge
32,by,IN,by,1928,Calvin Coolidge
33,these,DT,these,1928,Calvin Coolidge
34,countries,NNS,country,1928,Calvin Coolidge
35,to,TO,to,1928,Calvin Coolidge
36,open,VB,open,1928,Calvin Coolidge
37,main,JJ,main,1928,Calvin Coolidge
38,lines,NNS,line,1928,Calvin Coolidge
39,of,IN,of,1928,Calvin Coolidge
40,travel,NN,travel,1928,Calvin Coolidge
41,such,JJ,Such,1928,Calvin Coolidge
42,assistance,NN,assistance,1928,Calvin Coolidge
43,should,MD,should,1928,Calvin Coolidge
44,be,VB,be,1928,Calvin Coolidge
45,given,VBN,give,1928,Calvin Coolidge
46,especially,RB,especially,1928,Calvin Coolidge
47,to,TO,to,1928,Calvin Coolidge
48,any,DT,any,1928,Calvin Coolidge
49,project,NN,project,1928,Calvin Coolidge
50,for,IN,for,1928,Calvin Coolidge
51,a,DT,a,1928,Calvin Coolidge
52,highway,NN,highway,1928,Calvin Coolidge
53,designed,VBN,design,1928,Calvin Coolidge
54,to,TO,to,1928,Calvin Coolidge
55,connect,VB,connect,1928,Calvin Coolidge
56,all,PDT,all,1928,Calvin Coolidge
57,the,DT,the,1928,Calvin Coolidge
58,countries,NNS,country,1928,Calvin Coolidge
59,on,IN,on,1928,Calvin Coolidge
60,this,DT,this,1928,Calvin Coolidge
61,hemisphere,NN,hemisphere,1928,Calvin Coolidge
62,and,CC,and,1928,Calvin Coolidge
63,thus,RB,thus,1928,Calvin Coolidge
64,facilitate,NN,facilitate,1928,Calvin Coolidge
65,intercourse,NN,intercourse,1928,Calvin Coolidge
66,and,CC,and,1928,Calvin Coolidge
67,closer,JJR,close,1928,Calvin Coolidge
68,relations,NNS,relation,1928,Calvin Coolidge
69,among,IN,among,1928,Calvin Coolidge
70,them,PRP,them,1928,Calvin Coolidge
71,air,NNP,AIR,1928,Calvin Coolidge
72,mail,NNP,MAIL,1928,Calvin Coolidge
73,service,NN,SERVICE,1928,Calvin Coolidge
74,the,DT,The,1928,Calvin Coolidge
75,friendly,JJ,friendly,1928,Calvin Coolidge
76,relations,NNS,relation,1928,Calvin Coolidge
77,and,CC,and,1928,Calvin Coolidge
78,the,DT,the,1928,Calvin Coolidge
79,extensive,JJ,extensive,1928,Calvin Coolidge
80,commercial,JJ,commercial,1928,Calvin Coolidge
81,intercourse,NN,intercourse,1928,Calvin Coolidge
82,with,IN,with,1928,Calvin Coolidge
83,the,DT,the,1928,Calvin Coolidge
84,western,NNP,Western,1928,Calvin Coolidge
85,hemisphere,NNP,Hemisphere,1928,Calvin Coolidge
86,to,TO,to,1928,Calvin Coolidge
87,the,DT,the,1928,Calvin Coolidge
88,south,NN,south,1928,Calvin Coolidge
89,of,IN,of,1928,Calvin Coolidge
90,us,PRP,us,1928,Calvin Coolidge
91,are,VBP,be,1928,Calvin Coolidge
92,being,VBG,be,1928,Calvin Coolidge
93,further,RBR,far,1928,Calvin Coolidge
94,cemented,VBN,cement,1928,Calvin Coolidge
95,by,IN,by,1928,Calvin Coolidge
96,the,DT,the,1928,Calvin Coolidge
97,establishment,NN,establishment,1928,Calvin Coolidge
98,and,CC,and,1928,Calvin Coolidge
99,extension,NN,extension,1928,Calvin Coolidge
100,of,IN,of,1928,Calvin Coolidge
101,air-mail,JJ,air-mail,1928,Calvin Coolidge
102,routes,NNS,route,1928,Calvin Coolidge
103,we,PRP,We,1928,Calvin Coolidge
104,shall,MD,shall,1928,Calvin Coolidge
105,soon,RB,soon,1928,Calvin Coolidge
106,have,VB,have,1928,Calvin Coolidge
107,one,CD,one,1928,Calvin Coolidge
108,from,IN,from,1928,Calvin Coolidge
109,key,NNP,Key,1928,Calvin Coolidge
110,west,NNP,West,1928,Calvin Coolidge
111,fla.,NNP,Fla.,1928,Calvin Coolidge
112,over,IN,over,1928,Calvin Coolidge
113,cuba,NNP,Cuba,1928,Calvin Coolidge
114,haiti,NNP,Haiti,1928,Calvin Coolidge
115,and,CC,and,1928,Calvin Coolidge
116,santo,NNP,Santo,1928,Calvin Coolidge
117,domingo,NNP,Domingo,1928,Calvin Coolidge
118,to,TO,to,1928,Calvin Coolidge
119,san,NNP,San,1928,Calvin Coolidge
120,juan,NNP,Juan,1928,Calvin Coolidge
121,p.,NNP,P.,1928,Calvin Coolidge
122,r.,NNP,R.,1928,Calvin Coolidge
123,where,WRB,where,1928,Calvin Coolidge
