,word,pos,lemma,year,president
0,our,PRP$,Our,1892,Benjamin Harrison
1,relations,NNS,relation,1892,Benjamin Harrison
2,with,IN,with,1892,Benjamin Harrison
3,hawaii,NNP,Hawaii,1892,Benjamin Harrison
4,have,VBP,have,1892,Benjamin Harrison
5,been,VBN,be,1892,Benjamin Harrison
6,such,JJ,such,1892,Benjamin Harrison
7,as,IN,as,1892,Benjamin Harrison
8,to,TO,to,1892,Benjamin Harrison
9,attract,VB,attract,1892,Benjamin Harrison
10,an,DT,an,1892,Benjamin Harrison
11,increased,JJ,increased,1892,Benjamin Harrison
12,interest,NN,interest,1892,Benjamin Harrison
13,and,CC,and,1892,Benjamin Harrison
14,must,MD,must,1892,Benjamin Harrison
15,continue,VB,continue,1892,Benjamin Harrison
16,to,TO,to,1892,Benjamin Harrison
17,do,VB,do,1892,Benjamin Harrison
18,so,RB,so,1892,Benjamin Harrison
19,i,PRP,I,1892,Benjamin Harrison
20,deem,VBP,deem,1892,Benjamin Harrison
21,it,PRP,it,1892,Benjamin Harrison
22,of,IN,of,1892,Benjamin Harrison
23,great,JJ,great,1892,Benjamin Harrison
24,importance,NN,importance,1892,Benjamin Harrison
25,that,IN,that,1892,Benjamin Harrison
26,the,DT,the,1892,Benjamin Harrison
27,projected,VBN,project,1892,Benjamin Harrison
28,submarine,NN,submarine,1892,Benjamin Harrison
29,cable,NN,cable,1892,Benjamin Harrison
30,a,DT,a,1892,Benjamin Harrison
31,survey,NN,survey,1892,Benjamin Harrison
32,for,IN,for,1892,Benjamin Harrison
33,which,WDT,which,1892,Benjamin Harrison
34,has,VBZ,have,1892,Benjamin Harrison
35,been,VBN,be,1892,Benjamin Harrison
36,made,VBN,make,1892,Benjamin Harrison
37,should,MD,should,1892,Benjamin Harrison
38,be,VB,be,1892,Benjamin Harrison
39,promoted,VBN,promote,1892,Benjamin Harrison
40,both,DT,Both,1892,Benjamin Harrison
41,for,IN,for,1892,Benjamin Harrison
42,naval,NN,naval,1892,Benjamin Harrison
43,and,CC,and,1892,Benjamin Harrison
44,commercial,JJ,commercial,1892,Benjamin Harrison
45,uses,NNS,us,1892,Benjamin Harrison
46,we,PRP,we,1892,Benjamin Harrison
47,should,MD,should,1892,Benjamin Harrison
48,have,VB,have,1892,Benjamin Harrison
49,quick,JJ,quick,1892,Benjamin Harrison
50,communication,NN,communication,1892,Benjamin Harrison
51,with,IN,with,1892,Benjamin Harrison
52,honolulu,NNP,Honolulu,1892,Benjamin Harrison
53,we,PRP,We,1892,Benjamin Harrison
54,should,MD,should,1892,Benjamin Harrison
55,before,VB,before,1892,Benjamin Harrison
56,this,DT,this,1892,Benjamin Harrison
57,have,VBP,have,1892,Benjamin Harrison
58,availed,VBN,avail,1892,Benjamin Harrison
59,ourselves,NNS,ourselves,1892,Benjamin Harrison
60,of,IN,of,1892,Benjamin Harrison
61,the,DT,the,1892,Benjamin Harrison
62,concession,NN,concession,1892,Benjamin Harrison
63,made,VBD,make,1892,Benjamin Harrison
64,many,JJ,many,1892,Benjamin Harrison
65,years,NNS,year,1892,Benjamin Harrison
66,ago,RB,ago,1892,Benjamin Harrison
67,to,TO,to,1892,Benjamin Harrison
68,this,DT,this,1892,Benjamin Harrison
69,government,NNP,Government,1892,Benjamin Harrison
70,for,IN,for,1892,Benjamin Harrison
71,a,DT,a,1892,Benjamin Harrison
72,harbor,NN,harbor,1892,Benjamin Harrison
73,and,CC,and,1892,Benjamin Harrison
74,naval,JJ,naval,1892,Benjamin Harrison
75,station,NN,station,1892,Benjamin Harrison
76,at,IN,at,1892,Benjamin Harrison
77,pearl,NNP,Pearl,1892,Benjamin Harrison
78,river,NNP,River,1892,Benjamin Harrison
79,many,JJ,Many,1892,Benjamin Harrison
80,evidences,NNS,evidence,1892,Benjamin Harrison
81,of,IN,of,1892,Benjamin Harrison
82,the,DT,the,1892,Benjamin Harrison
83,friendliness,NN,friendliness,1892,Benjamin Harrison
84,of,IN,of,1892,Benjamin Harrison
85,the,DT,the,1892,Benjamin Harrison
86,hawaiian,JJ,Hawaiian,1892,Benjamin Harrison
87,government,NNP,Government,1892,Benjamin Harrison
88,have,VBP,have,1892,Benjamin Harrison
89,been,VBN,be,1892,Benjamin Harrison
90,given,VBN,give,1892,Benjamin Harrison
91,in,IN,in,1892,Benjamin Harrison
92,the,DT,the,1892,Benjamin Harrison
93,past,NN,past,1892,Benjamin Harrison
94,and,CC,and,1892,Benjamin Harrison
95,it,PRP,it,1892,Benjamin Harrison
96,is,VBZ,be,1892,Benjamin Harrison
97,gratifying,VBG,gratify,1892,Benjamin Harrison
98,to,TO,to,1892,Benjamin Harrison
99,believe,VB,believe,1892,Benjamin Harrison
100,that,IN,that,1892,Benjamin Harrison
101,the,DT,the,1892,Benjamin Harrison
102,advantage,NN,advantage,1892,Benjamin Harrison
103,and,CC,and,1892,Benjamin Harrison
104,necessity,NN,necessity,1892,Benjamin Harrison
105,of,IN,of,1892,Benjamin Harrison
106,a,DT,a,1892,Benjamin Harrison
107,continuance,NN,continuance,1892,Benjamin Harrison
108,of,IN,of,1892,Benjamin Harrison
109,very,RB,very,1892,Benjamin Harrison
110,close,JJ,close,1892,Benjamin Harrison
111,relations,NNS,relation,1892,Benjamin Harrison
112,is,VBZ,be,1892,Benjamin Harrison
113,appreciated,VBN,appreciate,1892,Benjamin Harrison
114,the,DT,The,1892,Benjamin Harrison
115,friendly,JJ,friendly,1892,Benjamin Harrison
116,act,NN,act,1892,Benjamin Harrison
117,of,IN,of,1892,Benjamin Harrison
118,this,DT,this,1892,Benjamin Harrison
119,government,NNP,Government,1892,Benjamin Harrison
120,in,IN,in,1892,Benjamin Harrison
121,expressing,VBG,express,1892,Benjamin Harrison
122,to,TO,to,1892,Benjamin Harrison
123,the,DT,the,1892,Benjamin Harrison
124,government,NNP,Government,1892,Benjamin Harrison
125,of,IN,of,1892,Benjamin Harrison
126,italy,NNP,Italy,1892,Benjamin Harrison
127,its,PRP$,its,1892,Benjamin Harrison
128,reprobation,NN,reprobation,1892,Benjamin Harrison
129,and,CC,and,1892,Benjamin Harrison
130,abhorrence,NN,abhorrence,1892,Benjamin Harrison
131,of,IN,of,1892,Benjamin Harrison
132,the,DT,the,1892,Benjamin Harrison
133,lynching,NN,lynching,1892,Benjamin Harrison
134,of,IN,of,1892,Benjamin Harrison
135,italian,JJ,Italian,1892,Benjamin Harrison
136,subjects,NNS,subject,1892,Benjamin Harrison
137,in,IN,in,1892,Benjamin Harrison
138,new,NNP,New,1892,Benjamin Harrison
139,orleans,NNP,Orleans,1892,Benjamin Harrison
140,by,IN,by,1892,Benjamin Harrison
141,the,DT,the,1892,Benjamin Harrison
142,payment,NN,payment,1892,Benjamin Harrison
143,of,IN,of,1892,Benjamin Harrison
144,"125,000",CD,"125,000",1892,Benjamin Harrison
145,francs,NNS,franc,1892,Benjamin Harrison
146,or,CC,or,1892,Benjamin Harrison
147,"24,330.90",CD,"24,330.90",1892,Benjamin Harrison
148,was,VBD,be,1892,Benjamin Harrison
149,accepted,VBN,accept,1892,Benjamin Harrison
150,by,IN,by,1892,Benjamin Harrison
151,the,DT,the,1892,Benjamin Harrison
152,king,NNP,King,1892,Benjamin Harrison
153,of,IN,of,1892,Benjamin Harrison
