,word,pos,lemma,year,president
0,certain,NN,Certain,1884,Chester A. Arthur
1,of,IN,of,1884,Chester A. Arthur
2,the,DT,the,1884,Chester A. Arthur
3,measures,NNS,measure,1884,Chester A. Arthur
4,that,WDT,that,1884,Chester A. Arthur
5,seem,VBP,seem,1884,Chester A. Arthur
6,to,TO,to,1884,Chester A. Arthur
7,me,PRP,me,1884,Chester A. Arthur
8,necessary,JJ,necessary,1884,Chester A. Arthur
9,and,CC,and,1884,Chester A. Arthur
10,expedient,JJ,expedient,1884,Chester A. Arthur
11,i,PRP,I,1884,Chester A. Arthur
12,have,VBP,have,1884,Chester A. Arthur
13,now,RB,now,1884,Chester A. Arthur
14,in,IN,in,1884,Chester A. Arthur
15,obedience,NN,obedience,1884,Chester A. Arthur
16,to,TO,to,1884,Chester A. Arthur
17,the,DT,the,1884,Chester A. Arthur
18,constitution,NNP,Constitution,1884,Chester A. Arthur
19,recommended,VBD,recommend,1884,Chester A. Arthur
20,for,IN,for,1884,Chester A. Arthur
21,your,PRP$,your,1884,Chester A. Arthur
22,adoption,NN,adoption,1884,Chester A. Arthur
23,as,IN,As,1884,Chester A. Arthur
24,respects,NNS,respect,1884,Chester A. Arthur
25,others,NNS,others,1884,Chester A. Arthur
26,of,IN,of,1884,Chester A. Arthur
27,no,DT,no,1884,Chester A. Arthur
28,less,JJR,less,1884,Chester A. Arthur
29,importance,NN,importance,1884,Chester A. Arthur
30,i,PRP,I,1884,Chester A. Arthur
31,shall,MD,shall,1884,Chester A. Arthur
32,content,VB,content,1884,Chester A. Arthur
33,myself,PRP,myself,1884,Chester A. Arthur
34,with,IN,with,1884,Chester A. Arthur
35,renewing,VBG,renew,1884,Chester A. Arthur
36,the,DT,the,1884,Chester A. Arthur
37,recommendations,NNS,recommendation,1884,Chester A. Arthur
38,already,RB,already,1884,Chester A. Arthur
39,made,VBD,make,1884,Chester A. Arthur
40,to,TO,to,1884,Chester A. Arthur
41,the,DT,the,1884,Chester A. Arthur
42,congress,NNP,Congress,1884,Chester A. Arthur
43,without,IN,without,1884,Chester A. Arthur
44,restating,VBG,restate,1884,Chester A. Arthur
45,the,DT,the,1884,Chester A. Arthur
46,grounds,NNS,ground,1884,Chester A. Arthur
47,upon,IN,upon,1884,Chester A. Arthur
48,which,WDT,which,1884,Chester A. Arthur
49,such,JJ,such,1884,Chester A. Arthur
50,recommendations,NNS,recommendation,1884,Chester A. Arthur
51,were,VBD,be,1884,Chester A. Arthur
52,based,VBN,base,1884,Chester A. Arthur
53,the,DT,The,1884,Chester A. Arthur
54,preservation,NN,preservation,1884,Chester A. Arthur
55,of,IN,of,1884,Chester A. Arthur
56,forests,NNS,forest,1884,Chester A. Arthur
57,on,IN,on,1884,Chester A. Arthur
58,the,DT,the,1884,Chester A. Arthur
59,public,JJ,public,1884,Chester A. Arthur
60,domain,NN,domain,1884,Chester A. Arthur
61,the,DT,the,1884,Chester A. Arthur
62,granting,NN,granting,1884,Chester A. Arthur
63,of,IN,of,1884,Chester A. Arthur
64,government,NNP,Government,1884,Chester A. Arthur
65,aid,NN,aid,1884,Chester A. Arthur
66,for,IN,for,1884,Chester A. Arthur
67,popular,JJ,popular,1884,Chester A. Arthur
68,education,NN,education,1884,Chester A. Arthur
69,the,DT,the,1884,Chester A. Arthur
70,amendment,NN,amendment,1884,Chester A. Arthur
71,of,IN,of,1884,Chester A. Arthur
72,the,DT,the,1884,Chester A. Arthur
73,federal,NNP,Federal,1884,Chester A. Arthur
74,constitution,NNP,Constitution,1884,Chester A. Arthur
75,so,RB,so,1884,Chester A. Arthur
76,as,IN,as,1884,Chester A. Arthur
77,to,TO,to,1884,Chester A. Arthur
78,make,VB,make,1884,Chester A. Arthur
79,effective,JJ,effective,1884,Chester A. Arthur
80,the,DT,the,1884,Chester A. Arthur
81,disapproval,NN,disapproval,1884,Chester A. Arthur
82,by,IN,by,1884,Chester A. Arthur
83,the,DT,the,1884,Chester A. Arthur
84,president,NNP,President,1884,Chester A. Arthur
85,of,IN,of,1884,Chester A. Arthur
86,particular,JJ,particular,1884,Chester A. Arthur
87,items,NNS,item,1884,Chester A. Arthur
88,in,IN,in,1884,Chester A. Arthur
89,appropriation,NN,appropriation,1884,Chester A. Arthur
90,bills,NNS,bill,1884,Chester A. Arthur
91,the,DT,the,1884,Chester A. Arthur
92,enactment,NN,enactment,1884,Chester A. Arthur
93,of,IN,of,1884,Chester A. Arthur
94,statutes,NNS,statute,1884,Chester A. Arthur
95,in,IN,in,1884,Chester A. Arthur
96,regard,NN,regard,1884,Chester A. Arthur
97,to,TO,to,1884,Chester A. Arthur
98,the,DT,the,1884,Chester A. Arthur
99,filling,NN,filling,1884,Chester A. Arthur
100,of,IN,of,1884,Chester A. Arthur
101,vacancies,NNS,vacancy,1884,Chester A. Arthur
102,in,IN,in,1884,Chester A. Arthur
103,the,DT,the,1884,Chester A. Arthur
104,presidential,NNP,Presidential,1884,Chester A. Arthur
105,office,NN,office,1884,Chester A. Arthur
106,and,CC,and,1884,Chester A. Arthur
107,the,DT,the,1884,Chester A. Arthur
108,determining,NN,determining,1884,Chester A. Arthur
109,of,IN,of,1884,Chester A. Arthur
110,vexed,JJ,vexed,1884,Chester A. Arthur
111,questions,NNS,question,1884,Chester A. Arthur
112,respecting,VBG,respect,1884,Chester A. Arthur
113,presidential,JJ,Presidential,1884,Chester A. Arthur
114,inability,NN,inability,1884,Chester A. Arthur
115,are,VBP,be,1884,Chester A. Arthur
116,measures,NNS,measure,1884,Chester A. Arthur
117,which,WDT,which,1884,Chester A. Arthur
118,may,MD,may,1884,Chester A. Arthur
119,justly,RB,justly,1884,Chester A. Arthur
120,receive,VB,receive,1884,Chester A. Arthur
121,your,PRP$,your,1884,Chester A. Arthur
122,serious,JJ,serious,1884,Chester A. Arthur
123,consideration,NN,consideration,1884,Chester A. Arthur
124,as,IN,As,1884,Chester A. Arthur
125,the,DT,the,1884,Chester A. Arthur
126,time,NN,time,1884,Chester A. Arthur
127,draws,VBZ,draw,1884,Chester A. Arthur
128,nigh,JJ,nigh,1884,Chester A. Arthur
129,when,WRB,when,1884,Chester A. Arthur
130,i,PRP,I,1884,Chester A. Arthur
131,am,VBP,be,1884,Chester A. Arthur
132,to,TO,to,1884,Chester A. Arthur
133,retire,VB,retire,1884,Chester A. Arthur
134,from,IN,from,1884,Chester A. Arthur
135,the,DT,the,1884,Chester A. Arthur
136,public,JJ,public,1884,Chester A. Arthur
137,service,NN,service,1884,Chester A. Arthur
138,i,PRP,I,1884,Chester A. Arthur
139,can,MD,can,1884,Chester A. Arthur
140,not,RB,not,1884,Chester A. Arthur
141,refrain,VB,refrain,1884,Chester A. Arthur
142,from,IN,from,1884,Chester A. Arthur
143,expressing,VBG,express,1884,Chester A. Arthur
144,to,TO,to,1884,Chester A. Arthur
145,the,DT,the,1884,Chester A. Arthur
146,members,NNS,member,1884,Chester A. Arthur
147,of,IN,of,1884,Chester A. Arthur
148,the,DT,the,1884,Chester A. Arthur
149,national,NNP,National,1884,Chester A. Arthur
150,legislature,NNP,Legislature,1884,Chester A. Arthur
151,with,IN,with,1884,Chester A. Arthur
152,whom,WP,whom,1884,Chester A. Arthur
153,i,PRP,I,1884,Chester A. Arthur
154,have,VBP,have,1884,Chester A. Arthur
155,been,VBN,be,1884,Chester A. Arthur
156,brought,VBN,bring,1884,Chester A. Arthur
157,into,IN,into,1884,Chester A. Arthur
158,personal,JJ,personal,1884,Chester A. Arthur
159,and,CC,and,1884,Chester A. Arthur
160,official,JJ,official,1884,Chester A. Arthur
161,intercourse,NN,intercourse,1884,Chester A. Arthur
162,my,PRP$,my,1884,Chester A. Arthur
163,sincere,JJ,sincere,1884,Chester A. Arthur
164,appreciation,NN,appreciation,1884,Chester A. Arthur
165,of,IN,of,1884,Chester A. Arthur
166,their,PRP$,their,1884,Chester A. Arthur
167,unfailing,JJ,unfailing,1884,Chester A. Arthur
168,courtesy,NN,courtesy,1884,Chester A. Arthur
169,and,CC,and,1884,Chester A. Arthur
170,of,IN,of,1884,Chester A. Arthur
171,their,PRP$,their,1884,Chester A. Arthur
172,harmonious,JJ,harmonious,1884,Chester A. Arthur
173,cooperation,NN,cooperation,1884,Chester A. Arthur
174,with,IN,with,1884,Chester A. Arthur
175,the,DT,the,1884,Chester A. Arthur
176,executive,NNP,Executive,1884,Chester A. Arthur
177,in,IN,in,1884,Chester A. Arthur
178,so,RB,so,1884,Chester A. Arthur
179,many,JJ,many,1884,Chester A. Arthur
180,measures,NNS,measure,1884,Chester A. Arthur
181,calculated,VBD,calculate,1884,Chester A. Arthur
182,to,TO,to,1884,Chester A. Arthur
183,promote,VB,promote,1884,Chester A. Arthur
184,the,DT,the,1884,Chester A. Arthur
185,best,JJS,best,1884,Chester A. Arthur
186,interests,NNS,interest,1884,Chester A. Arthur
187,of,IN,of,1884,Chester A. Arthur
188,the,DT,the,1884,Chester A. Arthur
189,nation,NN,nation,1884,Chester A. Arthur
190,and,CC,And,1884,Chester A. Arthur
191,to,TO,to,1884,Chester A. Arthur
192,my,PRP$,my,1884,Chester A. Arthur
