,word,pos,lemma,year,president
0,to,TO,To,1848,James K. Polk
1,the,DT,the,1848,James K. Polk
2,house,NNP,House,1848,James K. Polk
3,of,IN,of,1848,James K. Polk
4,representatives,NNPS,Representatives,1848,James K. Polk
5,of,IN,of,1848,James K. Polk
6,the,DT,the,1848,James K. Polk
7,united,NNP,United,1848,James K. Polk
8,states,NNPS,States,1848,James K. Polk
9,when,WRB,When,1848,James K. Polk
10,the,DT,the,1848,James K. Polk
11,president,NNP,President,1848,James K. Polk
12,has,VBZ,have,1848,James K. Polk
13,given,VBN,give,1848,James K. Polk
14,his,PRP$,his,1848,James K. Polk
15,official,JJ,official,1848,James K. Polk
16,sanction,NN,sanction,1848,James K. Polk
17,to,TO,to,1848,James K. Polk
18,a,DT,a,1848,James K. Polk
19,bill,NN,bill,1848,James K. Polk
20,which,WDT,which,1848,James K. Polk
21,has,VBZ,have,1848,James K. Polk
22,passed,VBN,pass,1848,James K. Polk
23,congress,NNP,Congress,1848,James K. Polk
24,usage,NN,usage,1848,James K. Polk
25,requires,VBZ,require,1848,James K. Polk
26,that,IN,that,1848,James K. Polk
27,he,PRP,he,1848,James K. Polk
28,shall,MD,shall,1848,James K. Polk
29,notify,VB,notify,1848,James K. Polk
30,the,DT,the,1848,James K. Polk
31,house,NNP,House,1848,James K. Polk
32,in,IN,in,1848,James K. Polk
33,which,WDT,which,1848,James K. Polk
34,it,PRP,it,1848,James K. Polk
35,originated,VBD,originate,1848,James K. Polk
36,of,IN,of,1848,James K. Polk
37,that,DT,that,1848,James K. Polk
38,fact,NN,fact,1848,James K. Polk
39,the,DT,The,1848,James K. Polk
40,mode,NN,mode,1848,James K. Polk
41,of,IN,of,1848,James K. Polk
42,giving,VBG,give,1848,James K. Polk
43,this,DT,this,1848,James K. Polk
44,notification,NN,notification,1848,James K. Polk
45,has,VBZ,have,1848,James K. Polk
46,been,VBN,be,1848,James K. Polk
47,by,IN,by,1848,James K. Polk
48,an,DT,an,1848,James K. Polk
49,oral,JJ,oral,1848,James K. Polk
50,message,NN,message,1848,James K. Polk
51,delivered,VBN,deliver,1848,James K. Polk
52,by,IN,by,1848,James K. Polk
53,his,PRP$,his,1848,James K. Polk
54,private,JJ,private,1848,James K. Polk
55,secretary,NN,secretary,1848,James K. Polk
56,having,VBG,Having,1848,James K. Polk
57,this,DT,this,1848,James K. Polk
58,day,NN,day,1848,James K. Polk
59,approved,VBD,approve,1848,James K. Polk
60,and,CC,and,1848,James K. Polk
61,signed,VBD,sign,1848,James K. Polk
62,an,DT,an,1848,James K. Polk
63,act,NN,act,1848,James K. Polk
64,entitled,VBD,entitle,1848,James K. Polk
65,``,``,``,1848,James K. Polk
66,an,DT,An,1848,James K. Polk
67,act,NN,act,1848,James K. Polk
68,to,TO,to,1848,James K. Polk
69,establish,VB,establish,1848,James K. Polk
70,the,DT,the,1848,James K. Polk
71,territorial,JJ,Territorial,1848,James K. Polk
72,government,NN,government,1848,James K. Polk
73,of,IN,of,1848,James K. Polk
74,oregon,NNP,Oregon,1848,James K. Polk
75,'','','',1848,James K. Polk
76,i,PRP,I,1848,James K. Polk
77,deem,VBP,deem,1848,James K. Polk
78,it,PRP,it,1848,James K. Polk
79,proper,JJ,proper,1848,James K. Polk
80,under,IN,under,1848,James K. Polk
81,the,DT,the,1848,James K. Polk
82,existing,VBG,exist,1848,James K. Polk
83,circumstances,NNS,circumstance,1848,James K. Polk
84,to,TO,to,1848,James K. Polk
85,communicate,VB,communicate,1848,James K. Polk
86,the,DT,the,1848,James K. Polk
87,fact,NN,fact,1848,James K. Polk
88,in,IN,in,1848,James K. Polk
89,a,DT,a,1848,James K. Polk
90,more,RBR,more,1848,James K. Polk
91,solemn,JJ,solemn,1848,James K. Polk
92,form,NN,form,1848,James K. Polk
93,the,DT,The,1848,James K. Polk
94,deeply,NN,deeply,1848,James K. Polk
95,interesting,JJ,interesting,1848,James K. Polk
96,and,CC,and,1848,James K. Polk
97,protracted,JJ,protracted,1848,James K. Polk
98,discussions,NNS,discussion,1848,James K. Polk
99,which,WDT,which,1848,James K. Polk
100,have,VBP,have,1848,James K. Polk
101,taken,VBN,take,1848,James K. Polk
102,place,NN,place,1848,James K. Polk
103,in,IN,in,1848,James K. Polk
104,both,DT,both,1848,James K. Polk
105,houses,NNP,Houses,1848,James K. Polk
106,of,IN,of,1848,James K. Polk
107,congress,NNP,Congress,1848,James K. Polk
108,and,CC,and,1848,James K. Polk
109,the,DT,the,1848,James K. Polk
110,absorbing,NN,absorbing,1848,James K. Polk
111,interest,NN,interest,1848,James K. Polk
112,which,WDT,which,1848,James K. Polk
113,the,DT,the,1848,James K. Polk
114,subject,NN,subject,1848,James K. Polk
115,has,VBZ,have,1848,James K. Polk
116,excited,VBN,excite,1848,James K. Polk
117,throughout,IN,throughout,1848,James K. Polk
118,the,DT,the,1848,James K. Polk
119,country,NN,country,1848,James K. Polk
120,justify,NN,justify,1848,James K. Polk
121,in,IN,in,1848,James K. Polk
122,my,PRP$,my,1848,James K. Polk
123,judgment,NN,judgment,1848,James K. Polk
124,this,DT,this,1848,James K. Polk
125,departure,NN,departure,1848,James K. Polk
126,from,IN,from,1848,James K. Polk
127,the,DT,the,1848,James K. Polk
128,form,NN,form,1848,James K. Polk
129,of,IN,of,1848,James K. Polk
130,notice,NN,notice,1848,James K. Polk
131,observed,VBN,observe,1848,James K. Polk
132,in,IN,in,1848,James K. Polk
133,other,JJ,other,1848,James K. Polk
134,cases,NNS,case,1848,James K. Polk
135,in,IN,In,1848,James K. Polk
136,this,DT,this,1848,James K. Polk
137,communication,NN,communication,1848,James K. Polk
138,with,IN,with,1848,James K. Polk
139,a,DT,a,1848,James K. Polk
140,coordinate,NN,coordinate,1848,James K. Polk
141,branch,NN,branch,1848,James K. Polk
142,of,IN,of,1848,James K. Polk
143,the,DT,the,1848,James K. Polk
144,government,NNP,Government,1848,James K. Polk
145,made,VBD,make,1848,James K. Polk
146,proper,JJ,proper,1848,James K. Polk
147,by,IN,by,1848,James K. Polk
148,the,DT,the,1848,James K. Polk
149,considerations,NNS,consideration,1848,James K. Polk
150,referred,VBD,refer,1848,James K. Polk
151,to,TO,to,1848,James K. Polk
152,i,PRP,I,1848,James K. Polk
153,shall,MD,shall,1848,James K. Polk
154,frankly,RB,frankly,1848,James K. Polk
155,and,CC,and,1848,James K. Polk
156,without,IN,without,1848,James K. Polk
157,reserve,NN,reserve,1848,James K. Polk
158,express,VBP,express,1848,James K. Polk
159,the,DT,the,1848,James K. Polk
160,reasons,NNS,reason,1848,James K. Polk
161,which,WDT,which,1848,James K. Polk
162,have,VBP,have,1848,James K. Polk
163,constrained,VBN,constrain,1848,James K. Polk
164,me,PRP,me,1848,James K. Polk
165,not,RB,not,1848,James K. Polk
166,to,TO,to,1848,James K. Polk
167,withhold,VB,withhold,1848,James K. Polk
168,my,PRP$,my,1848,James K. Polk
169,signature,NN,signature,1848,James K. Polk
170,from,IN,from,1848,James K. Polk
171,the,DT,the,1848,James K. Polk
172,bill,NN,bill,1848,James K. Polk
173,to,TO,to,1848,James K. Polk
174,establish,VB,establish,1848,James K. Polk
175,a,DT,a,1848,James K. Polk
176,government,NN,government,1848,James K. Polk
177,over,IN,over,1848,James K. Polk
178,oregon,NNP,Oregon,1848,James K. Polk
179,even,RB,even,1848,James K. Polk
180,though,IN,though,1848,James K. Polk
181,the,DT,the,1848,James K. Polk
182,two,CD,two,1848,James K. Polk
183,territories,NNS,territory,1848,James K. Polk
184,of,IN,of,1848,James K. Polk
185,new,NNP,New,1848,James K. Polk
186,mexico,NNP,Mexico,1848,James K. Polk
187,and,CC,and,1848,James K. Polk
188,california,NNP,California,1848,James K. Polk
189,are,VBP,be,1848,James K. Polk
190,to,TO,to,1848,James K. Polk
191,be,VB,be,1848,James K. Polk
192,left,VBN,leave,1848,James K. Polk
193,for,IN,for,1848,James K. Polk
194,the,DT,the,1848,James K. Polk
195,present,JJ,present,1848,James K. Polk
196,without,IN,without,1848,James K. Polk
197,governments,NNS,government,1848,James K. Polk
198,none,NN,None,1848,James K. Polk
199,doubt,NN,doubt,1848,James K. Polk
200,that,IN,that,1848,James K. Polk
201,it,PRP,it,1848,James K. Polk
202,is,VBZ,be,1848,James K. Polk
203,proper,JJ,proper,1848,James K. Polk
204,to,TO,to,1848,James K. Polk
205,establish,VB,establish,1848,James K. Polk
206,a,DT,a,1848,James K. Polk
207,government,NN,government,1848,James K. Polk
208,in,IN,in,1848,James K. Polk
209,oregon,NNP,Oregon,1848,James K. Polk
210,indeed,RB,Indeed,1848,James K. Polk
211,it,PRP,it,1848,James K. Polk
212,has,VBZ,have,1848,James K. Polk
213,been,VBN,be,1848,James K. Polk
214,too,RB,too,1848,James K. Polk
215,long,RB,long,1848,James K. Polk
216,delayed,JJ,delayed,1848,James K. Polk
217,i,PRP,I,1848,James K. Polk
218,have,VBP,have,1848,James K. Polk
219,made,VBN,make,1848,James K. Polk
220,repeated,VBN,repeat,1848,James K. Polk
221,recommendations,NNS,recommendation,1848,James K. Polk
222,to,TO,to,1848,James K. Polk
223,congress,NNP,Congress,1848,James K. Polk
224,to,TO,to,1848,James K. Polk
225,this,DT,this,1848,James K. Polk
226,effect,NN,effect,1848,James K. Polk
227,the,DT,The,1848,James K. Polk
228,petitions,NNS,petition,1848,James K. Polk
229,of,IN,of,1848,James K. Polk
230,the,DT,the,1848,James K. Polk
231,people,NNS,people,1848,James K. Polk
232,of,IN,of,1848,James K. Polk
233,that,DT,that,1848,James K. Polk
234,distant,JJ,distant,1848,James K. Polk
235,region,NN,region,1848,James K. Polk
236,have,VBP,have,1848,James K. Polk
237,been,VBN,be,1848,James K. Polk
238,presented,VBN,present,1848,James K. Polk
239,to,TO,to,1848,James K. Polk
240,the,DT,the,1848,James K. Polk
241,government,NNP,Government,1848,James K. Polk
242,and,CC,and,1848,James K. Polk
243,ought,MD,ought,1848,James K. Polk
244,not,RB,not,1848,James K. Polk
245,to,TO,to,1848,James K. Polk
246,be,VB,be,1848,James K. Polk
247,disregarded,VBN,disregard,1848,James K. Polk
248,to,TO,To,1848,James K. Polk
249,give,VB,give,1848,James K. Polk
250,to,TO,to,1848,James K. Polk
251,them,PRP,them,1848,James K. Polk
252,a,DT,a,1848,James K. Polk
253,regularly,RB,regularly,1848,James K. Polk
254,organized,VBN,organize,1848,James K. Polk
255,government,NN,government,1848,James K. Polk
256,and,CC,and,1848,James K. Polk
257,the,DT,the,1848,James K. Polk
258,protection,NN,protection,1848,James K. Polk
259,of,IN,of,1848,James K. Polk
260,our,PRP$,our,1848,James K. Polk
261,laws,NNS,law,1848,James K. Polk
262,which,WDT,which,1848,James K. Polk
263,as,IN,as,1848,James K. Polk
264,citizens,NNS,citizen,1848,James K. Polk
265,of,IN,of,1848,James K. Polk
266,the,DT,the,1848,James K. Polk
267,united,NNP,United,1848,James K. Polk
268,states,NNPS,States,1848,James K. Polk
269,they,PRP,they,1848,James K. Polk
