,word,pos,lemma,year,president
0,i,PRP,I,1911,William Taft
1,do,VBP,do,1911,William Taft
2,not,RB,not,1911,William Taft
3,wish,VB,wish,1911,William Taft
4,to,TO,to,1911,William Taft
5,hold,VB,hold,1911,William Taft
6,out,RP,out,1911,William Taft
7,the,DT,the,1911,William Taft
8,prospect,NN,prospect,1911,William Taft
9,that,IN,that,1911,William Taft
10,the,DT,the,1911,William Taft
11,unrestricted,JJ,unrestricted,1911,William Taft
12,interchange,NN,interchange,1911,William Taft
13,of,IN,of,1911,William Taft
14,food,NN,food,1911,William Taft
15,products,NNS,product,1911,William Taft
16,will,MD,will,1911,William Taft
17,greatly,RB,greatly,1911,William Taft
18,and,CC,and,1911,William Taft
19,at,IN,at,1911,William Taft
20,once,RB,once,1911,William Taft
21,reduce,VB,reduce,1911,William Taft
22,their,PRP$,their,1911,William Taft
23,cost,NN,cost,1911,William Taft
24,to,TO,to,1911,William Taft
25,the,DT,the,1911,William Taft
26,people,NNS,people,1911,William Taft
27,of,IN,of,1911,William Taft
28,this,DT,this,1911,William Taft
29,country,NN,country,1911,William Taft
30,moreover,RB,Moreover,1911,William Taft
31,the,DT,the,1911,William Taft
32,present,JJ,present,1911,William Taft
33,small,JJ,small,1911,William Taft
34,amount,NN,amount,1911,William Taft
35,of,IN,of,1911,William Taft
36,canadian,JJ,Canadian,1911,William Taft
37,surplus,NN,surplus,1911,William Taft
38,for,IN,for,1911,William Taft
39,export,NN,export,1911,William Taft
40,as,IN,as,1911,William Taft
41,compared,VBN,compare,1911,William Taft
42,with,IN,with,1911,William Taft
43,that,DT,that,1911,William Taft
44,of,IN,of,1911,William Taft
45,our,PRP$,our,1911,William Taft
46,own,JJ,own,1911,William Taft
47,production,NN,production,1911,William Taft
48,and,CC,and,1911,William Taft
49,consumption,NN,consumption,1911,William Taft
50,would,MD,would,1911,William Taft
51,make,VB,make,1911,William Taft
52,the,DT,the,1911,William Taft
53,reduction,NN,reduction,1911,William Taft
54,gradual,JJ,gradual,1911,William Taft
55,excluding,VBG,Excluding,1911,William Taft
56,the,DT,the,1911,William Taft
57,element,NN,element,1911,William Taft
58,of,IN,of,1911,William Taft
59,transportation,NN,transportation,1911,William Taft
60,the,DT,the,1911,William Taft
61,price,NN,price,1911,William Taft
62,of,IN,of,1911,William Taft
63,staple,JJ,staple,1911,William Taft
