,word,pos,lemma,year,president
0,``,``,``,1842,John Tyler
1,north,JJ,North,1842,John Tyler
2,line,NN,line,1842,John Tyler
3,'','','',1842,John Tyler
4,from,IN,from,1842,John Tyler
5,the,DT,the,1842,John Tyler
6,source,NN,source,1842,John Tyler
7,of,IN,of,1842,John Tyler
8,the,DT,the,1842,John Tyler
9,st.,NNP,St.,1842,John Tyler
10,croix,NNP,Croix,1842,John Tyler
11,to,TO,to,1842,John Tyler
12,the,DT,the,1842,John Tyler
13,intersection,NN,intersection,1842,John Tyler
14,of,IN,of,1842,John Tyler
15,the,DT,the,1842,John Tyler
16,st.,NNP,St.,1842,John Tyler
17,john,NNP,John,1842,John Tyler
18,``,``,``,1842,John Tyler
19,river,NN,River,1842,John Tyler
20,st.,NNP,St.,1842,John Tyler
21,john,NNP,John,1842,John Tyler
22,'','','',1842,John Tyler
23,from,IN,from,1842,John Tyler
24,the,DT,the,1842,John Tyler
25,intersection,NN,intersection,1842,John Tyler
26,of,IN,of,1842,John Tyler
27,the,DT,the,1842,John Tyler
28,north,JJ,north,1842,John Tyler
29,line,NN,line,1842,John Tyler
30,to,TO,to,1842,John Tyler
31,the,DT,the,1842,John Tyler
32,mouth,NN,mouth,1842,John Tyler
33,of,IN,of,1842,John Tyler
34,the,DT,the,1842,John Tyler
35,st.,NNP,St.,1842,John Tyler
36,francis,NNP,Francis,1842,John Tyler
37,``,``,``,1842,John Tyler
38,river,NN,River,1842,John Tyler
39,st.,NNP,St.,1842,John Tyler
40,francis,NNP,Francis,1842,John Tyler
41,'','','',1842,John Tyler
42,from,IN,from,1842,John Tyler
43,its,PRP$,its,1842,John Tyler
44,mouth,NN,mouth,1842,John Tyler
45,to,TO,to,1842,John Tyler
46,the,DT,the,1842,John Tyler
47,outlet,NN,outlet,1842,John Tyler
48,of,IN,of,1842,John Tyler
49,lake,NNP,Lake,1842,John Tyler
50,pohenagamook,NNP,Pohenagamook,1842,John Tyler
51,``,``,``,1842,John Tyler
52,southwest,JJS,Southwest,1842,John Tyler
53,line,NN,line,1842,John Tyler
54,'','','',1842,John Tyler
55,from,IN,from,1842,John Tyler
56,the,DT,the,1842,John Tyler
57,outlet,NN,outlet,1842,John Tyler
58,of,IN,of,1842,John Tyler
