,word,pos,lemma,year,president
0,such,JJ,Such,1817,James Monroe
1,then,RB,then,1817,James Monroe
2,being,VBG,be,1817,James Monroe
3,the,DT,the,1817,James Monroe
4,highly,RB,highly,1817,James Monroe
5,favored,JJ,favored,1817,James Monroe
6,condition,NN,condition,1817,James Monroe
7,of,IN,of,1817,James Monroe
8,our,PRP$,our,1817,James Monroe
9,country,NN,country,1817,James Monroe
10,it,PRP,it,1817,James Monroe
11,is,VBZ,be,1817,James Monroe
12,the,DT,the,1817,James Monroe
13,interest,NN,interest,1817,James Monroe
14,of,IN,of,1817,James Monroe
15,every,DT,every,1817,James Monroe
16,citizen,NN,citizen,1817,James Monroe
17,to,TO,to,1817,James Monroe
18,maintain,VB,maintain,1817,James Monroe
19,it,PRP,it,1817,James Monroe
20,what,WP,What,1817,James Monroe
21,are,VBP,be,1817,James Monroe
22,the,DT,the,1817,James Monroe
23,dangers,NNS,danger,1817,James Monroe
24,which,WDT,which,1817,James Monroe
25,menace,VBP,menace,1817,James Monroe
26,us,PRP,us,1817,James Monroe
27,if,IN,If,1817,James Monroe
28,any,DT,any,1817,James Monroe
29,exist,VBP,exist,1817,James Monroe
30,they,PRP,they,1817,James Monroe
31,ought,MD,ought,1817,James Monroe
32,to,TO,to,1817,James Monroe
33,be,VB,be,1817,James Monroe
34,ascertained,VBN,ascertain,1817,James Monroe
35,and,CC,and,1817,James Monroe
36,guarded,VBN,guard,1817,James Monroe
37,against,IN,against,1817,James Monroe
38,in,IN,In,1817,James Monroe
39,explaining,VBG,explain,1817,James Monroe
40,my,PRP$,my,1817,James Monroe
41,sentiments,NNS,sentiment,1817,James Monroe
42,on,IN,on,1817,James Monroe
43,this,DT,this,1817,James Monroe
44,subject,NN,subject,1817,James Monroe
45,it,PRP,it,1817,James Monroe
46,may,MD,may,1817,James Monroe
47,be,VB,be,1817,James Monroe
48,asked,VBN,ask,1817,James Monroe
49,what,WP,What,1817,James Monroe
50,raised,VBD,raise,1817,James Monroe
51,us,PRP,us,1817,James Monroe
52,to,TO,to,1817,James Monroe
53,the,DT,the,1817,James Monroe
54,present,JJ,present,1817,James Monroe
55,happy,JJ,happy,1817,James Monroe
