,word,pos,lemma,year,president
0,i,PRP,I,1931,Herbert Hoover
1,recommend,VBP,recommend,1931,Herbert Hoover
2,that,DT,that,1931,Herbert Hoover
3,immigration,NN,immigration,1931,Herbert Hoover
4,restriction,NN,restriction,1931,Herbert Hoover
5,now,RB,now,1931,Herbert Hoover
6,in,IN,in,1931,Herbert Hoover
7,force,NN,force,1931,Herbert Hoover
8,under,IN,under,1931,Herbert Hoover
9,administrative,JJ,administrative,1931,Herbert Hoover
10,action,NN,action,1931,Herbert Hoover
11,be,VB,be,1931,Herbert Hoover
12,placed,VBN,place,1931,Herbert Hoover
13,upon,IN,upon,1931,Herbert Hoover
14,a,DT,a,1931,Herbert Hoover
15,more,RBR,more,1931,Herbert Hoover
16,definite,JJ,definite,1931,Herbert Hoover
17,basis,NN,basis,1931,Herbert Hoover
18,by,IN,by,1931,Herbert Hoover
19,law,NN,law,1931,Herbert Hoover
20,the,DT,The,1931,Herbert Hoover
21,deportation,NN,deportation,1931,Herbert Hoover
22,laws,NNS,law,1931,Herbert Hoover
23,should,MD,should,1931,Herbert Hoover
24,be,VB,be,1931,Herbert Hoover
25,strengthened,VBN,strengthen,1931,Herbert Hoover
26,aliens,NNS,Aliens,1931,Herbert Hoover
27,lawfully,RB,lawfully,1931,Herbert Hoover
28,in,IN,in,1931,Herbert Hoover
29,the,DT,the,1931,Herbert Hoover
30,country,NN,country,1931,Herbert Hoover
31,should,MD,should,1931,Herbert Hoover
32,be,VB,be,1931,Herbert Hoover
33,protected,VBN,protect,1931,Herbert Hoover
34,by,IN,by,1931,Herbert Hoover
35,the,DT,the,1931,Herbert Hoover
36,issuance,NN,issuance,1931,Herbert Hoover
37,of,IN,of,1931,Herbert Hoover
38,a,DT,a,1931,Herbert Hoover
39,certificate,NN,certificate,1931,Herbert Hoover
40,of,IN,of,1931,Herbert Hoover
41,residence,NN,residence,1931,Herbert Hoover
42,public,NNP,PUBLIC,1931,Herbert Hoover
43,health,NNP,HEALTH,1931,Herbert Hoover
44,i,PRP,I,1931,Herbert Hoover
45,again,RB,again,1931,Herbert Hoover
46,call,VBP,call,1931,Herbert Hoover
47,attention,NN,attention,1931,Herbert Hoover
48,to,TO,to,1931,Herbert Hoover
49,my,PRP$,my,1931,Herbert Hoover
50,previous,JJ,previous,1931,Herbert Hoover
51,recommendations,NNS,recommendation,1931,Herbert Hoover
52,upon,IN,upon,1931,Herbert Hoover
53,this,DT,this,1931,Herbert Hoover
54,subject,NN,subject,1931,Herbert Hoover
55,particularly,RB,particularly,1931,Herbert Hoover
56,in,IN,in,1931,Herbert Hoover
57,its,PRP$,its,1931,Herbert Hoover
58,relation,NN,relation,1931,Herbert Hoover
59,to,TO,to,1931,Herbert Hoover
60,children,NNS,child,1931,Herbert Hoover
61,the,DT,The,1931,Herbert Hoover
62,moral,JJ,moral,1931,Herbert Hoover
63,results,NNS,result,1931,Herbert Hoover
64,are,VBP,be,1931,Herbert Hoover
65,of,IN,of,1931,Herbert Hoover
66,the,DT,the,1931,Herbert Hoover
67,utmost,JJ,utmost,1931,Herbert Hoover
68,importance,NN,importance,1931,Herbert Hoover
69,conclusion,NN,CONCLUSION,1931,Herbert Hoover
70,it,PRP,It,1931,Herbert Hoover
71,is,VBZ,be,1931,Herbert Hoover
72,inevitable,JJ,inevitable,1931,Herbert Hoover
73,that,IN,that,1931,Herbert Hoover
74,in,IN,in,1931,Herbert Hoover
75,these,DT,these,1931,Herbert Hoover
76,times,NNS,time,1931,Herbert Hoover
77,much,RB,much,1931,Herbert Hoover
78,of,IN,of,1931,Herbert Hoover
79,the,DT,the,1931,Herbert Hoover
80,legislation,NN,legislation,1931,Herbert Hoover
81,proposed,VBN,propose,1931,Herbert Hoover
82,to,TO,to,1931,Herbert Hoover
83,the,DT,the,1931,Herbert Hoover
84,congress,NNP,Congress,1931,Herbert Hoover
85,and,CC,and,1931,Herbert Hoover
86,many,JJ,many,1931,Herbert Hoover
87,of,IN,of,1931,Herbert Hoover
88,the,DT,the,1931,Herbert Hoover
89,recommendations,NNS,recommendation,1931,Herbert Hoover
90,of,IN,of,1931,Herbert Hoover
91,the,DT,the,1931,Herbert Hoover
92,executive,NNP,Executive,1931,Herbert Hoover
93,must,MD,must,1931,Herbert Hoover
94,be,VB,be,1931,Herbert Hoover
95,designed,VBN,design,1931,Herbert Hoover
96,to,TO,to,1931,Herbert Hoover
97,meet,VB,meet,1931,Herbert Hoover
98,emergencies,NNS,emergency,1931,Herbert Hoover
99,in,IN,In,1931,Herbert Hoover
100,reaching,VBG,reach,1931,Herbert Hoover
101,solutions,NNS,solution,1931,Herbert Hoover
102,we,PRP,we,1931,Herbert Hoover
103,must,MD,must,1931,Herbert Hoover
104,not,RB,not,1931,Herbert Hoover
