,word,pos,lemma,year,president
0,tonight,NNP,Tonight,1985,Ronald Reagan
1,america,NNP,America,1985,Ronald Reagan
2,is,VBZ,be,1985,Ronald Reagan
3,stronger,JJR,strong,1985,Ronald Reagan
4,because,IN,because,1985,Ronald Reagan
5,of,IN,of,1985,Ronald Reagan
6,the,DT,the,1985,Ronald Reagan
7,values,NNS,value,1985,Ronald Reagan
8,that,IN,that,1985,Ronald Reagan
9,we,PRP,we,1985,Ronald Reagan
10,hold,VBP,hold,1985,Ronald Reagan
11,dear,JJ,dear,1985,Ronald Reagan
12,we,PRP,We,1985,Ronald Reagan
13,believe,VBP,believe,1985,Ronald Reagan
14,faith,JJ,faith,1985,Ronald Reagan
15,and,CC,and,1985,Ronald Reagan
16,freedom,NN,freedom,1985,Ronald Reagan
17,must,MD,must,1985,Ronald Reagan
18,be,VB,be,1985,Ronald Reagan
19,our,PRP$,our,1985,Ronald Reagan
20,guiding,VBG,guide,1985,Ronald Reagan
21,stars,NNS,star,1985,Ronald Reagan
22,for,IN,for,1985,Ronald Reagan
23,they,PRP,they,1985,Ronald Reagan
24,show,VBP,show,1985,Ronald Reagan
25,us,PRP,us,1985,Ronald Reagan
26,truth,NN,truth,1985,Ronald Reagan
27,they,PRP,they,1985,Ronald Reagan
28,make,VBP,make,1985,Ronald Reagan
29,us,PRP,us,1985,Ronald Reagan
30,brave,VB,brave,1985,Ronald Reagan
31,give,VB,give,1985,Ronald Reagan
32,us,PRP,us,1985,Ronald Reagan
33,hope,VB,hope,1985,Ronald Reagan
34,and,CC,and,1985,Ronald Reagan
35,leave,VBP,leave,1985,Ronald Reagan
36,us,PRP,us,1985,Ronald Reagan
37,wiser,JJR,wise,1985,Ronald Reagan
38,than,IN,than,1985,Ronald Reagan
39,we,PRP,we,1985,Ronald Reagan
40,were,VBD,be,1985,Ronald Reagan
41,our,PRP$,Our,1985,Ronald Reagan
42,progress,NN,progress,1985,Ronald Reagan
43,began,VBD,begin,1985,Ronald Reagan
44,not,RB,not,1985,Ronald Reagan
45,in,IN,in,1985,Ronald Reagan
46,washington,NNP,Washington,1985,Ronald Reagan
47,dc,NNP,DC,1985,Ronald Reagan
48,but,CC,but,1985,Ronald Reagan
49,in,IN,in,1985,Ronald Reagan
50,the,DT,the,1985,Ronald Reagan
51,hearts,NNS,heart,1985,Ronald Reagan
52,of,IN,of,1985,Ronald Reagan
53,our,PRP$,our,1985,Ronald Reagan
54,families,NNS,family,1985,Ronald Reagan
55,communities,NNS,community,1985,Ronald Reagan
56,workplaces,NNS,workplace,1985,Ronald Reagan
57,and,CC,and,1985,Ronald Reagan
58,voluntary,JJ,voluntary,1985,Ronald Reagan
59,groups,NNS,group,1985,Ronald Reagan
60,which,WDT,which,1985,Ronald Reagan
61,together,RB,together,1985,Ronald Reagan
62,are,VBP,be,1985,Ronald Reagan
63,unleashing,VBG,unleash,1985,Ronald Reagan
64,the,DT,the,1985,Ronald Reagan
65,invincible,JJ,invincible,1985,Ronald Reagan
66,spirit,NN,spirit,1985,Ronald Reagan
67,of,IN,of,1985,Ronald Reagan
68,one,CD,one,1985,Ronald Reagan
69,great,JJ,great,1985,Ronald Reagan
70,nation,NN,nation,1985,Ronald Reagan
71,under,IN,under,1985,Ronald Reagan
72,god,NNP,God,1985,Ronald Reagan
73,four,CD,Four,1985,Ronald Reagan
74,years,NNS,year,1985,Ronald Reagan
75,ago,IN,ago,1985,Ronald Reagan
76,we,PRP,we,1985,Ronald Reagan
77,said,VBD,say,1985,Ronald Reagan
78,we,PRP,we,1985,Ronald Reagan
79,would,MD,would,1985,Ronald Reagan
80,invigorate,VB,invigorate,1985,Ronald Reagan
81,our,PRP$,our,1985,Ronald Reagan
82,economy,NN,economy,1985,Ronald Reagan
83,by,IN,by,1985,Ronald Reagan
84,giving,VBG,give,1985,Ronald Reagan
85,people,NNS,people,1985,Ronald Reagan
86,greater,JJR,great,1985,Ronald Reagan
87,freedom,NN,freedom,1985,Ronald Reagan
88,and,CC,and,1985,Ronald Reagan
89,incentives,VBZ,incentives,1985,Ronald Reagan
90,to,TO,to,1985,Ronald Reagan
91,take,VB,take,1985,Ronald Reagan
92,risks,NNS,risk,1985,Ronald Reagan
93,and,CC,and,1985,Ronald Reagan
94,letting,VBG,let,1985,Ronald Reagan
95,them,PRP,them,1985,Ronald Reagan
96,keep,VB,keep,1985,Ronald Reagan
97,more,JJR,more,1985,Ronald Reagan
98,of,IN,of,1985,Ronald Reagan
99,what,WP,what,1985,Ronald Reagan
100,they,PRP,they,1985,Ronald Reagan
101,earned,VBD,earn,1985,Ronald Reagan
102,we,PRP,We,1985,Ronald Reagan
103,did,VBD,do,1985,Ronald Reagan
104,what,WP,what,1985,Ronald Reagan
105,we,PRP,we,1985,Ronald Reagan
106,promised,VBD,promise,1985,Ronald Reagan
107,and,CC,and,1985,Ronald Reagan
108,a,DT,a,1985,Ronald Reagan
109,great,JJ,great,1985,Ronald Reagan
110,industrial,JJ,industrial,1985,Ronald Reagan
111,giant,NN,giant,1985,Ronald Reagan
112,is,VBZ,be,1985,Ronald Reagan
113,reborn,VBN,reborn,1985,Ronald Reagan
114,tonight,IN,Tonight,1985,Ronald Reagan
115,we,PRP,we,1985,Ronald Reagan
116,can,MD,can,1985,Ronald Reagan
117,take,VB,take,1985,Ronald Reagan
118,pride,NN,pride,1985,Ronald Reagan
119,in,IN,in,1985,Ronald Reagan
120,25,CD,25,1985,Ronald Reagan
121,straight,JJ,straight,1985,Ronald Reagan
122,months,NNS,month,1985,Ronald Reagan
123,of,IN,of,1985,Ronald Reagan
124,economic,JJ,economic,1985,Ronald Reagan
125,growth,NN,growth,1985,Ronald Reagan
126,the,DT,the,1985,Ronald Reagan
127,strongest,JJS,strong,1985,Ronald Reagan
128,in,IN,in,1985,Ronald Reagan
129,34,CD,34,1985,Ronald Reagan
130,years,NNS,year,1985,Ronald Reagan
131,a,DT,a,1985,Ronald Reagan
132,3-year,JJ,3-year,1985,Ronald Reagan
133,inflation,NN,inflation,1985,Ronald Reagan
134,average,NN,average,1985,Ronald Reagan
135,of,IN,of,1985,Ronald Reagan
136,3.9,CD,3.9,1985,Ronald Reagan
137,percent,NN,percent,1985,Ronald Reagan
138,the,DT,the,1985,Ronald Reagan
139,lowest,JJS,low,1985,Ronald Reagan
140,in,IN,in,1985,Ronald Reagan
141,17,CD,17,1985,Ronald Reagan
142,years,NNS,year,1985,Ronald Reagan
143,and,CC,and,1985,Ronald Reagan
144,7.3,CD,7.3,1985,Ronald Reagan
145,million,CD,million,1985,Ronald Reagan
146,new,JJ,new,1985,Ronald Reagan
147,jobs,NNS,job,1985,Ronald Reagan
148,in,IN,in,1985,Ronald Reagan
149,2,CD,2,1985,Ronald Reagan
150,years,NNS,year,1985,Ronald Reagan
151,with,IN,with,1985,Ronald Reagan
152,more,JJR,more,1985,Ronald Reagan
153,of,IN,of,1985,Ronald Reagan
154,our,PRP$,our,1985,Ronald Reagan
155,citizens,NNS,citizen,1985,Ronald Reagan
156,working,VBG,work,1985,Ronald Reagan
157,than,IN,than,1985,Ronald Reagan
158,ever,RB,ever,1985,Ronald Reagan
159,before,IN,before,1985,Ronald Reagan
160,new,NNP,New,1985,Ronald Reagan
161,freedom,NN,freedom,1985,Ronald Reagan
162,in,IN,in,1985,Ronald Reagan
163,our,PRP$,our,1985,Ronald Reagan
164,lives,NNS,life,1985,Ronald Reagan
165,has,VBZ,have,1985,Ronald Reagan
166,planted,VBN,plant,1985,Ronald Reagan
167,the,DT,the,1985,Ronald Reagan
168,rich,JJ,rich,1985,Ronald Reagan
169,seeds,NNS,seed,1985,Ronald Reagan
170,for,IN,for,1985,Ronald Reagan
171,future,JJ,future,1985,Ronald Reagan
172,success,NN,success,1985,Ronald Reagan
173,for,IN,For,1985,Ronald Reagan
174,an,DT,an,1985,Ronald Reagan
175,america,NNP,America,1985,Ronald Reagan
176,of,IN,of,1985,Ronald Reagan
177,wisdom,NN,wisdom,1985,Ronald Reagan
178,that,WDT,that,1985,Ronald Reagan
179,honors,VBZ,honor,1985,Ronald Reagan
180,the,DT,the,1985,Ronald Reagan
181,family,NN,family,1985,Ronald Reagan
182,knowing,VBG,know,1985,Ronald Reagan
183,that,IN,that,1985,Ronald Reagan
184,if,IN,if,1985,Ronald Reagan
185,as,IN,as,1985,Ronald Reagan
186,the,DT,the,1985,Ronald Reagan
187,family,NN,family,1985,Ronald Reagan
188,goes,VBZ,go,1985,Ronald Reagan
189,so,RB,so,1985,Ronald Reagan
190,goes,VBZ,go,1985,Ronald Reagan
191,our,PRP$,our,1985,Ronald Reagan
192,civilization,NN,civilization,1985,Ronald Reagan
193,for,IN,For,1985,Ronald Reagan
194,an,DT,an,1985,Ronald Reagan
195,america,NNP,America,1985,Ronald Reagan
196,of,IN,of,1985,Ronald Reagan
197,vision,NN,vision,1985,Ronald Reagan
198,that,IN,that,1985,Ronald Reagan
199,sees,VBZ,see,1985,Ronald Reagan
200,tomorrow,NN,tomorrow,1985,Ronald Reagan
201,'s,POS,'s,1985,Ronald Reagan
202,dreams,NNS,dream,1985,Ronald Reagan
203,in,IN,in,1985,Ronald Reagan
204,the,DT,the,1985,Ronald Reagan
205,learning,NN,learning,1985,Ronald Reagan
206,and,CC,and,1985,Ronald Reagan
207,hard,JJ,hard,1985,Ronald Reagan
208,work,NN,work,1985,Ronald Reagan
209,we,PRP,we,1985,Ronald Reagan
210,do,VBP,do,1985,Ronald Reagan
211,today,NN,today,1985,Ronald Reagan
212,for,IN,For,1985,Ronald Reagan
213,an,DT,an,1985,Ronald Reagan
214,america,NNP,America,1985,Ronald Reagan
215,of,IN,of,1985,Ronald Reagan
216,courage,NN,courage,1985,Ronald Reagan
217,whose,WP$,whose,1985,Ronald Reagan
218,service,NN,service,1985,Ronald Reagan
